WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan Chandran\Ti6242\Ti6242-4-Old-FS\Day 3 - 7106.W02 - 2]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 1113189
Total number of data points: 92734
Test date: 09/01/2018
Test time: 16:26:51
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0,  Actuator: 1  Channel:1,  Actuator: 1  Channel:2,  
7.53,  0.30,  7887.7040,  
10.29,  0.36,  7887.8750,  
13.04,  0.43,  7888.0150,  
15.16,  0.48,  7888.1720,  
16.68,  0.51,  7888.3120,  
13.89,  0.45,  7888.4690,  
11.75,  0.40,  7888.6090,  
8.31,  0.32,  7888.7810,  
6.19,  0.27,  7888.9220,  
3.44,  0.21,  7889.0940,  
0.69,  0.15,  7889.2340,  
1.97,  0.18,  7889.3900,  
4.72,  0.24,  7889.5310,  
6.79,  0.28,  7889.6870,  
9.59,  0.35,  7889.8290,  
12.38,  0.41,  7889.9840,  
14.44,  0.48,  7890.1250,  
17.10,  0.52,  7890.2810,  
14.52,  0.46,  7890.4220,  
11.81,  0.40,  7890.5940,  
9.02,  0.34,  7890.7340,  
6.22,  0.27,  7890.8900,  
4.16,  0.23,  7891.0310,  
1.36,  0.17,  7891.1870,  
1.31,  0.16,  7891.3290,  
4.01,  0.22,  7891.5000,  
6.81,  0.28,  7891.6400,  
9.62,  0.35,  7891.8120,  
11.65,  0.39,  7891.9540,  
15.13,  0.48,  7892.1250,  
17.10,  0.52,  7892.2650,  
14.54,  0.46,  7892.4220,  
11.81,  0.40,  7892.5620,  
9.72,  0.35,  7892.7190,  
6.94,  0.29,  7892.8590,  
4.15,  0.23,  7893.0310,  
1.39,  0.17,  7893.1720,  
1.32,  0.16,  7893.3290,  
3.32,  0.21,  7893.4690,  
6.10,  0.27,  7893.6250,  
8.89,  0.33,  7893.7650,  
11.67,  0.39,  7893.9370,  
14.43,  0.46,  7894.0790,  
17.09,  0.52,  7894.2500,  
14.53,  0.46,  7894.3900,  
12.52,  0.42,  7894.5470,  
9.74,  0.35,  7894.6870,  
6.91,  0.29,  7894.8440,  
4.89,  0.24,  7894.9840,  
2.07,  0.18,  7895.1400,  
0.58,  0.15,  7895.2810,  
3.33,  0.21,  7895.4370,  
5.45,  0.25,  7895.5790,  
8.21,  0.31,  7895.7340,  
10.94,  0.38,  7895.8750,  
13.75,  0.44,  7896.0310,  
15.81,  0.49,  7896.1720,  
15.96,  0.50,  7896.3440,  
13.23,  0.43,  7896.4840,  
10.39,  0.37,  7896.6400,  
7.61,  0.30,  7896.7810,  
5.57,  0.26,  7896.9370,  
2.72,  0.20,  7897.0790,  
0.13,  0.14,  7897.2340,  
2.01,  0.18,  7897.3750,  
5.47,  0.25,  7897.5470,  
7.47,  0.30,  7897.6870,  
10.31,  0.36,  7897.8440,  
13.10,  0.43,  7897.9840,  
15.11,  0.49,  7898.1400,  
16.70,  0.51,  7898.2810,  
13.86,  0.45,  7898.4370,  
11.08,  0.38,  7898.5790,  
8.36,  0.32,  7898.7500,  
6.21,  0.27,  7898.8900,  
2.74,  0.20,  7899.0620,  
0.72,  0.15,  7899.2040,  
1.99,  0.18,  7899.3750,  
4.78,  0.24,  7899.5150,  
7.48,  0.30,  7899.6870,  
10.30,  0.36,  7899.8290,  
13.08,  0.43,  7900.0000,  
15.79,  0.49,  7900.1400,  
15.92,  0.50,  7900.2970,  
13.85,  0.45,  7900.4370,  
11.07,  0.38,  7900.5940,  
8.35,  0.32,  7900.7340,  
5.55,  0.26,  7900.9060,  
2.73,  0.20,  7901.0470,  
0.71,  0.15,  7901.2040,  
2.05,  0.18,  7901.3440,  
4.71,  0.24,  7901.5000,  
6.79,  0.28,  7901.6400,  
10.27,  0.36,  7901.8120,  
12.36,  0.41,  7901.9540,  
15.11,  0.47,  7902.1090,  
16.70,  0.51,  7902.2500,  
13.85,  0.45,  7902.4060,  
11.79,  0.40,  7902.5470,  
9.05,  0.34,  7902.7040,  
6.25,  0.27,  7902.8440,  
3.42,  0.21,  7903.0150,  
0.71,  0.15,  7903.1560,  
1.30,  0.16,  7903.3120,  
4.01,  0.22,  7903.4540,  
6.80,  0.28,  7903.6090,  
8.90,  0.33,  7903.7500,  
11.66,  0.39,  7903.9060,  
14.45,  0.46,  7904.0470,  
17.09,  0.52,  7904.2190,  
14.50,  0.46,  7904.3590,  
12.52,  0.42,  7904.5150,  
9.74,  0.35,  7904.6560,  
6.93,  0.29,  7904.8120,  
4.13,  0.23,  7904.9540,  
2.07,  0.18,  7905.1090,  
0.57,  0.15,  7905.2500,  
3.32,  0.21,  7905.4220,  
6.14,  0.27,  7905.5620,  
8.92,  0.33,  7905.7190,  
10.96,  0.38,  7905.8590,  
13.74,  0.44,  7906.0150,  
16.51,  0.51,  7906.1560,  
15.22,  0.48,  7906.3120,  
13.22,  0.43,  7906.4540,  
10.38,  0.37,  7906.6090,  
7.61,  0.31,  7906.7500,  
4.86,  0.24,  7906.9220,  
2.05,  0.18,  7907.0620,  
0.14,  0.14,  7907.2190,  
2.67,  0.19,  7907.3590,  
5.45,  0.25,  7907.5150,  
7.49,  0.30,  7907.6560,  
10.26,  0.36,  7907.8120,  
13.09,  0.43,  7907.9540,  
15.81,  0.49,  7908.1250,  
15.94,  0.50,  7908.2650,  
13.20,  0.43,  7908.4370,  
10.38,  0.37,  7908.5790,  
7.62,  0.30,  7908.7500,  
4.86,  0.24,  7908.9220,  
2.09,  0.18,  7909.0620,  
0.11,  0.14,  7909.2040,  
2.59,  0.19,  7909.3590,  
5.50,  0.25,  7909.5000,  
7.47,  0.30,  7909.6560,  
10.32,  0.36,  7909.7970,  
13.09,  0.43,  7909.9540,  
15.82,  0.49,  7910.0940,  
16.69,  0.51,  7910.2500,  
13.83,  0.45,  7910.3900,  
11.09,  0.38,  7910.5620,  
8.33,  0.32,  7910.7040,  
5.56,  0.26,  7910.8750,  
2.75,  0.20,  7911.0150,  
0.12,  0.14,  7911.1870,  
2.66,  0.19,  7911.3290,  
4.76,  0.24,  7911.4840,  
7.53,  0.30,  7911.6250,  
10.24,  0.36,  7911.7810,  
12.38,  0.41,  7911.9220,  
15.11,  0.48,  7912.0790,  
16.71,  0.51,  7912.2190,  
13.90,  0.45,  7912.3900,  
11.06,  0.38,  7912.5310,  
8.32,  0.32,  7912.6870,  
6.25,  0.27,  7912.8290,  
3.45,  0.21,  7912.9840,  
0.70,  0.15,  7913.1250,  
1.32,  0.18,  7913.2810,  
4.04,  0.22,  7913.4220,  
6.75,  0.28,  7913.5940,  
9.67,  0.35,  7913.7340,  
12.37,  0.41,  7913.8900,  
14.45,  0.46,  7914.0310,  
17.09,  0.52,  7914.1870,  
14.53,  0.46,  7914.3290,  
11.79,  0.40,  7914.4840,  
9.73,  0.35,  7914.6250,  
6.92,  0.29,  7914.7970,  
4.15,  0.23,  7914.9370,  
1.39,  0.17,  7915.0940,  
1.30,  0.16,  7915.2340,  
3.32,  0.21,  7915.3900,  
6.09,  0.27,  7915.5310,  
8.89,  0.33,  7915.7040,  
11.75,  0.39,  7915.8440,  
14.42,  0.46,  7916.0150,  
17.08,  0.52,  7916.1560,  
14.51,  0.46,  7916.3290,  
11.77,  0.40,  7916.4690,  
9.04,  0.34,  7916.6400,  
6.91,  0.29,  7916.7810,  
4.16,  0.23,  7916.9370,  
1.38,  0.17,  7917.0790,  
1.36,  0.16,  7917.2500,  
4.01,  0.22,  7917.3900,  
6.78,  0.28,  7917.5470,  
8.93,  0.33,  7917.6870,  
11.61,  0.39,  7917.8440,  
14.49,  0.46,  7917.9840,  
16.49,  0.51,  7918.1400,  
15.20,  0.48,  7918.2810,  
12.54,  0.42,  7918.4370,  
9.69,  0.35,  7918.5790,  
6.93,  0.29,  7918.7500,  
4.86,  0.24,  7918.8900,  
1.39,  0.17,  7919.0620,  
0.56,  0.15,  7919.2040,  
3.34,  0.21,  7919.3750,  
6.82,  0.28,  7919.5470,  
8.93,  0.33,  7919.6870,  
11.63,  0.39,  7919.8290,  
14.46,  0.46,  7919.9840,  
16.49,  0.51,  7920.1250,  
15.20,  0.48,  7920.2810,  
12.52,  0.42,  7920.4220,  
9.68,  0.35,  7920.5790,  
7.61,  0.31,  7920.7190,  
4.83,  0.24,  7920.8900,  
2.02,  0.18,  7921.0310,  
0.61,  0.15,  7921.1870,  
3.31,  0.21,  7921.3290,  
6.10,  0.27,  7921.5000,  
8.21,  0.31,  7921.6400,  
10.98,  0.38,  7921.7970,  
13.73,  0.44,  7921.9370,  
16.50,  0.51,  7922.0940,  
15.94,  0.50,  7922.2340,  
13.19,  0.43,  7922.3900,  
10.34,  0.37,  7922.5310,  
8.36,  0.32,  7922.6870,  
5.52,  0.26,  7922.8290,  
2.75,  0.19,  7923.0000,  
0.14,  0.14,  7923.1400,  
2.66,  0.19,  7923.3120,  
5.46,  0.25,  7923.4540,  
8.21,  0.32,  7923.6250,  
10.94,  0.38,  7923.7970,  
13.77,  0.44,  7923.9370,  
16.52,  0.51,  7924.0790,  
15.94,  0.50,  7924.2190,  
13.22,  0.43,  7924.3590,  
10.35,  0.37,  7924.5310,  
8.36,  0.32,  7924.6720,  
5.55,  0.26,  7924.8290,  
2.78,  0.20,  7924.9690,  
0.13,  0.14,  7925.1250,  
1.99,  0.18,  7925.2650,  
4.76,  0.24,  7925.4370,  
7.51,  0.30,  7925.5790,  
10.26,  0.36,  7925.7500,  
13.07,  0.43,  7925.8900,  
15.82,  0.49,  7926.0470,  
16.69,  0.51,  7926.1870,  
13.88,  0.45,  7926.3440,  
11.05,  0.38,  7926.4840,  
8.36,  0.32,  7926.6400,  
6.17,  0.27,  7926.7810,  
3.48,  0.21,  7926.9370,  
0.68,  0.15,  7927.0790,  
2.02,  0.18,  7927.2500,  
4.73,  0.24,  7927.3900,  
7.47,  0.30,  7927.5620,  
9.56,  0.36,  7927.7040,  
12.39,  0.41,  7927.8590,  
15.15,  0.48,  7928.0000,  
16.70,  0.51,  7928.1720,  
13.87,  0.45,  7928.3120,  
11.07,  0.38,  7928.4690,  
9.02,  0.34,  7928.6090,  
6.26,  0.27,  7928.7650,  
3.44,  0.21,  7928.9060,  
1.38,  0.17,  7929.0620,  
1.30,  0.16,  7929.2040,  
3.96,  0.22,  7929.3750,  
6.89,  0.28,  7929.5150,  
9.62,  0.35,  7929.6870,  
12.35,  0.41,  7929.8290,  
15.12,  0.48,  7930.0000,  
16.70,  0.51,  7930.1720,  
13.87,  0.45,  7930.3120,  
11.09,  0.38,  7930.4540,  
8.32,  0.32,  7930.6250,  
6.24,  0.27,  7930.7650,  
3.43,  0.21,  7930.9220,  
0.71,  0.15,  7931.0620,  
2.01,  0.18,  7931.2190,  
4.02,  0.22,  7931.3590,  
6.81,  0.28,  7931.5310,  
9.58,  0.35,  7931.6720,  
12.37,  0.41,  7931.8290,  
15.14,  0.48,  7931.9690,  
17.10,  0.52,  7932.1250,  
14.56,  0.46,  7932.2650,  
11.78,  0.40,  7932.4370,  
9.03,  0.34,  7932.5790,  
6.26,  0.27,  7932.7500,  
3.43,  0.21,  7932.8900,  
0.68,  0.15,  7933.0620,  
2.05,  0.18,  7933.2040,  
4.01,  0.22,  7933.3590,  
6.81,  0.28,  7933.5000,  
9.59,  0.35,  7933.6560,  
11.67,  0.39,  7933.7970,  
15.14,  0.48,  7933.9690,  
17.10,  0.52,  7934.1090,  
14.52,  0.46,  7934.2810,  
11.80,  0.40,  7934.4220,  
9.04,  0.34,  7934.5940,  
6.25,  0.27,  7934.7340,  
3.44,  0.21,  7934.8900,  
1.40,  0.17,  7935.0310,  
1.28,  0.16,  7935.1870,  
4.05,  0.22,  7935.3290,  
6.80,  0.28,  7935.4840,  
8.92,  0.33,  7935.6250,  
11.63,  0.39,  7935.7810,  
14.46,  0.46,  7935.9220,  
17.09,  0.52,  7936.0940,  
14.53,  0.46,  7936.2340,  
12.53,  0.42,  7936.3900,  
9.73,  0.35,  7936.5310,  
6.92,  0.29,  7936.6870,  
4.86,  0.24,  7936.8290,  
1.39,  0.17,  7937.0000,  
0.53,  0.15,  7937.1400,  
3.33,  0.20,  7937.3120,  
6.14,  0.27,  7937.4540,  
8.92,  0.33,  7937.6250,  
11.66,  0.39,  7937.7650,  
14.44,  0.46,  7937.9220,  
16.48,  0.51,  7938.0620,  
15.23,  0.48,  7938.2190,  
12.50,  0.42,  7938.3590,  
9.72,  0.35,  7938.5310,  
6.96,  0.29,  7938.6720,  
4.13,  0.23,  7938.8440,  
1.36,  0.17,  7938.9840,  
0.57,  0.15,  7939.1400,  
3.33,  0.21,  7939.2810,  
6.15,  0.27,  7939.4370,  
8.20,  0.33,  7939.5790,  
11.66,  0.39,  7939.7500,  
13.75,  0.44,  7939.8900,  
16.50,  0.51,  7940.0620,  
15.22,  0.48,  7940.2040,  
12.50,  0.42,  7940.3590,  
9.72,  0.35,  7940.5000,  
7.60,  0.30,  7940.6560,  
4.85,  0.24,  7940.7970,  
2.08,  0.18,  7940.9540,  
0.57,  0.15,  7941.0940,  
3.35,  0.21,  7941.2650,  
5.44,  0.25,  7941.4060,  
8.22,  0.32,  7941.5620,  
10.96,  0.38,  7941.7040,  
13.72,  0.44,  7941.8590,  
15.85,  0.49,  7942.0000,  
15.89,  0.50,  7942.1560,  
13.21,  0.43,  7942.2970,  
10.41,  0.37,  7942.4690,  
7.62,  0.30,  7942.6090,  
5.55,  0.26,  7942.7650,  
2.75,  0.20,  7942.9060,  
0.10,  0.14,  7943.0620,  
2.04,  0.18,  7943.2040,  
4.75,  0.24,  7943.3590,  
7.49,  0.30,  7943.5000,  
10.27,  0.36,  7943.6720,  
13.06,  0.43,  7943.8120,  
15.82,  0.49,  7943.9690,  
16.70,  0.51,  7944.1090,  
13.87,  0.45,  7944.2650,  
11.08,  0.38,  7944.4060,  
9.04,  0.34,  7944.5620,  
6.22,  0.27,  7944.7040,  
3.43,  0.21,  7944.8590,  
0.70,  0.15,  7945.0000,  
2.01,  0.18,  7945.1720,  
4.01,  0.22,  7945.3120,  
6.82,  0.28,  7945.4690,  
9.62,  0.35,  7945.6090,  
12.32,  0.41,  7945.7810,  
15.13,  0.48,  7945.9220,  
17.09,  0.52,  7946.0790,  
14.53,  0.46,  7946.2190,  
11.80,  0.40,  7946.3900,  
9.04,  0.34,  7946.5310,  
6.23,  0.27,  7946.6870,  
4.14,  0.23,  7946.8290,  
1.38,  0.17,  7946.9840,  
1.30,  0.16,  7947.1250,  
4.01,  0.22,  7947.2970,  
6.80,  0.28,  7947.4370,  
8.93,  0.35,  7947.5940,  
11.68,  0.40,  7947.7340,  
14.44,  0.46,  7947.8900,  
17.09,  0.52,  7948.0310,  
15.21,  0.48,  7948.1870,  
12.50,  0.42,  7948.3290,  
9.73,  0.35,  7948.5000,  
6.93,  0.29,  7948.6400,  
4.14,  0.23,  7948.8120,  
1.37,  0.16,  7948.9540,  
1.32,  0.16,  7949.1250,  
4.05,  0.22,  7949.2970,  
6.78,  0.28,  7949.4370,  
8.98,  0.33,  7949.5790,  
11.65,  0.40,  7949.7340,  
14.43,  0.46,  7949.8750,  
17.09,  0.52,  7950.0310,  
15.19,  0.48,  7950.1720,  
12.53,  0.42,  7950.3290,  
9.70,  0.35,  7950.4690,  
6.91,  0.29,  7950.6400,  
4.14,  0.23,  7950.7810,  
2.08,  0.18,  7950.9370,  
0.58,  0.15,  7951.0790,  
3.31,  0.21,  7951.2500,  
6.13,  0.27,  7951.3900,  
8.99,  0.33,  7951.5620,  
11.64,  0.39,  7951.7040,  
14.48,  0.46,  7951.8750,  
17.08,  0.52,  7952.0150,  
14.52,  0.46,  7952.1870,  
12.53,  0.42,  7952.3290,  
9.05,  0.34,  7952.5000,  
6.91,  0.29,  7952.6400,  
4.15,  0.23,  7952.7970,  
1.38,  0.17,  7952.9370,  
1.31,  0.16,  7953.0940,  
3.33,  0.21,  7953.2340,  
6.16,  0.27,  7953.3900,  
8.93,  0.33,  7953.5310,  
10.96,  0.38,  7953.6870,  
13.77,  0.44,  7953.8290,  
16.49,  0.51,  7953.9840,  
15.25,  0.48,  7954.1250,  
12.49,  0.42,  7954.2970,  
10.40,  0.37,  7954.4370,  
7.64,  0.30,  7954.5940,  
4.84,  0.24,  7954.7340,  
2.07,  0.18,  7954.8900,  
0.12,  0.14,  7955.0310,  
2.66,  0.19,  7955.1870,  
5.40,  0.25,  7955.3290,  
7.51,  0.31,  7955.4840,  
10.27,  0.36,  7955.6250,  
13.08,  0.43,  7955.7970,  
15.81,  0.49,  7955.9370,  
15.94,  0.50,  7956.0940,  
13.86,  0.45,  7956.2340,  
11.11,  0.39,  7956.3900,  
8.33,  0.32,  7956.5310,  
5.55,  0.26,  7956.6870,  
3.43,  0.21,  7956.8290,  
0.70,  0.15,  7956.9840,  
2.00,  0.18,  7957.1250,  
4.79,  0.24,  7957.2810,  
6.81,  0.28,  7957.4220,  
9.56,  0.35,  7957.5790,  
12.37,  0.41,  7957.7190,  
15.16,  0.48,  7957.8750,  
17.08,  0.52,  7958.0150,  
14.47,  0.46,  7958.1870,  
11.80,  0.40,  7958.3290,  
8.99,  0.34,  7958.4840,  
6.91,  0.29,  7958.6250,  
3.48,  0.21,  7958.7970,  
1.37,  0.17,  7958.9370,  
1.34,  0.16,  7959.0940,  
4.00,  0.22,  7959.2340,  
6.83,  0.28,  7959.3900,  
8.94,  0.33,  7959.5310,  
11.65,  0.39,  7959.6870,  
14.45,  0.46,  7959.8290,  
17.09,  0.52,  7960.0000,  
15.20,  0.46,  7960.1400,  
11.79,  0.40,  7960.3120,  
9.73,  0.35,  7960.4540,  
6.94,  0.27,  7960.6250,  
4.16,  0.23,  7960.7650,  
1.37,  0.17,  7960.9370,  
1.29,  0.16,  7961.0790,  
4.01,  0.22,  7961.2500,  
6.80,  0.28,  7961.3900,  
9.58,  0.35,  7961.5470,  
11.68,  0.40,  7961.6870,  
14.43,  0.46,  7961.8440,  
17.10,  0.52,  7961.9840,  
14.51,  0.46,  7962.1400,  
12.53,  0.42,  7962.2810,  
9.71,  0.35,  7962.4370,  
6.89,  0.29,  7962.5790,  
4.16,  0.23,  7962.7500,  
1.40,  0.17,  7962.8900,  
1.37,  0.17,  7963.0620,  
3.31,  0.21,  7963.2040,  
6.23,  0.27,  7963.3590,  
8.89,  0.33,  7963.5000,  
11.70,  0.39,  7963.6560,  
13.77,  0.44,  7963.7970,  
16.51,  0.51,  7963.9540,  
15.21,  0.48,  7964.0940,  
12.50,  0.42,  7964.2650,  
9.73,  0.35,  7964.4060,  
7.63,  0.31,  7964.5620,  
4.82,  0.24,  7964.7040,  
2.06,  0.18,  7964.8750,  
0.55,  0.15,  7965.0150,  
3.31,  0.21,  7965.1870,  
6.17,  0.27,  7965.3290,  
8.19,  0.32,  7965.4840,  
10.91,  0.38,  7965.6250,  
13.75,  0.44,  7965.7810,  
16.50,  0.51,  7965.9220,  
15.24,  0.48,  7966.0940,  
13.22,  0.43,  7966.2340,  
10.39,  0.37,  7966.3900,  
7.62,  0.30,  7966.5310,  
4.84,  0.24,  7966.6870,  
2.76,  0.20,  7966.8290,  
0.11,  0.14,  7966.9840,  
2.64,  0.19,  7967.1250,  
5.49,  0.25,  7967.2810,  
7.48,  0.30,  7967.4220,  
10.24,  0.36,  7967.5940,  
13.10,  0.43,  7967.7340,  
15.82,  0.49,  7967.8900,  
16.69,  0.50,  7968.0310,  
13.87,  0.45,  7968.1870,  
11.07,  0.38,  7968.3290,  
8.32,  0.32,  7968.5000,  
5.57,  0.26,  7968.6400,  
2.72,  0.20,  7968.8120,  
0.13,  0.14,  7968.9540,  
2.65,  0.19,  7969.1250,  
4.73,  0.24,  7969.2650,  
7.51,  0.30,  7969.4220,  
10.29,  0.36,  7969.5620,  
13.05,  0.43,  7969.7190,  
15.14,  0.48,  7969.8590,  
16.71,  0.51,  7970.0150,  
13.87,  0.45,  7970.1560,  
11.08,  0.38,  7970.3120,  
9.04,  0.34,  7970.4540,  
6.25,  0.27,  7970.6090,  
3.46,  0.21,  7970.7500,  
1.38,  0.15,  7970.9060,  
1.35,  0.17,  7971.0470,  
4.01,  0.22,  7971.2190,  
6.81,  0.28,  7971.3590,  
9.60,  0.35,  7971.5150,  
11.67,  0.40,  7971.6560,  
14.45,  0.46,  7971.8120,  
17.09,  0.52,  7971.9540,  
14.55,  0.46,  7972.1090,  
12.51,  0.42,  7972.2500,  
9.73,  0.35,  7972.4060,  
6.91,  0.29,  7972.5470,  
4.16,  0.23,  7972.7040,  
2.03,  0.18,  7972.8440,  
0.54,  0.15,  7973.0150,  
3.33,  0.21,  7973.1560,  
6.11,  0.27,  7973.3290,  
8.90,  0.33,  7973.4690,  
11.69,  0.40,  7973.6400,  
14.46,  0.46,  7973.7810,  
17.08,  0.52,  7973.9370,  
15.18,  0.48,  7974.0790,  
12.53,  0.42,  7974.2340,  
9.72,  0.35,  7974.3750,  
6.91,  0.29,  7974.5470,  
4.15,  0.23,  7974.6870,  
2.09,  0.18,  7974.8440,  
0.60,  0.15,  7974.9840,  
3.31,  0.21,  7975.1400,  
5.43,  0.25,  7975.2810,  
8.22,  0.32,  7975.4370,  
10.97,  0.38,  7975.5790,  
13.75,  0.44,  7975.7500,  
16.52,  0.51,  7975.8900,  
15.22,  0.48,  7976.0620,  
12.52,  0.42,  7976.2040,  
10.37,  0.37,  7976.3590,  
7.61,  0.31,  7976.5000,  
4.86,  0.24,  7976.6720,  
2.07,  0.18,  7976.8120,  
0.62,  0.15,  7976.9690,  
2.66,  0.19,  7977.1090,  
5.42,  0.25,  7977.2810,  
8.21,  0.32,  7977.4220,  
10.98,  0.38,  7977.5940,  
13.75,  0.44,  7977.7340,  
16.51,  0.51,  7977.9060,  
15.23,  0.48,  7978.0470,  
12.51,  0.42,  7978.2040,  
10.41,  0.37,  7978.3440,  
7.63,  0.31,  7978.5000,  
4.85,  0.24,  7978.6400,  
2.07,  0.18,  7978.8120,  
0.59,  0.15,  7978.9540,  
2.69,  0.19,  7979.1090,  
5.42,  0.25,  7979.2500,  
8.19,  0.31,  7979.4060,  
10.29,  0.36,  7979.5470,  
13.10,  0.43,  7979.7040,  
15.83,  0.49,  7979.8440,  
15.94,  0.50,  7980.0150,  
13.22,  0.43,  7980.1560,  
10.40,  0.37,  7980.3120,  
8.32,  0.32,  7980.4540,  
5.57,  0.26,  7980.6090,  
2.73,  0.20,  7980.7500,  
0.71,  0.15,  7980.9060,  
2.03,  0.18,  7981.0470,  
4.79,  0.24,  7981.2190,  
7.49,  0.30,  7981.3590,  
10.31,  0.36,  7981.5150,  
12.37,  0.41,  7981.6560,  
15.13,  0.48,  7981.8120,  
16.70,  0.51,  7981.9540,  
13.86,  0.45,  7982.1090,  
11.81,  0.40,  7982.2500,  
9.04,  0.34,  7982.4220,  
6.24,  0.27,  7982.5620,  
3.47,  0.21,  7982.7190,  
0.71,  0.15,  7982.8590,  
1.30,  0.16,  7983.0150,  
4.06,  0.22,  7983.1560,  
6.80,  0.28,  7983.3120,  
9.58,  0.35,  7983.4540,  
11.70,  0.40,  7983.6090,  
14.37,  0.46,  7983.7500,  
17.13,  0.52,  7983.9220,  
14.53,  0.46,  7984.0620,  
11.80,  0.40,  7984.2190,  
9.72,  0.35,  7984.3590,  
6.93,  0.29,  7984.5150,  
4.15,  0.23,  7984.6560,  
2.07,  0.18,  7984.8120,  
0.58,  0.15,  7984.9540,  
3.32,  0.20,  7985.1250,  
6.13,  0.27,  7985.2650,  
8.97,  0.33,  7985.4370,  
11.66,  0.39,  7985.5790,  
14.42,  0.46,  7985.7500,  
17.08,  0.52,  7985.8900,  
15.22,  0.48,  7986.0470,  
12.52,  0.42,  7986.1870,  
9.73,  0.35,  7986.3440,  
6.90,  0.29,  7986.4840,  
4.84,  0.24,  7986.6400,  
2.07,  0.18,  7986.7810,  
0.55,  0.15,  7986.9370,  
2.67,  0.19,  7987.0790,  
5.42,  0.25,  7987.2340,  
8.19,  0.32,  7987.3750,  
10.96,  0.38,  7987.5470,  
13.75,  0.44,  7987.6870,  
16.51,  0.51,  7987.8440,  
15.92,  0.50,  7987.9840,  
13.19,  0.43,  7988.1400,  
10.39,  0.37,  7988.2810,  
8.33,  0.32,  7988.4370,  
5.57,  0.26,  7988.5790,  
2.73,  0.20,  7988.7500,  
0.12,  0.14,  7988.8900,  
2.66,  0.19,  7989.0620,  
5.43,  0.25,  7989.2040,  
8.20,  0.31,  7989.3590,  
10.29,  0.36,  7989.5000,  
13.07,  0.43,  7989.6560,  
15.81,  0.49,  7989.7970,  
15.94,  0.50,  7989.9690,  
13.21,  0.43,  7990.1090,  
11.07,  0.38,  7990.2650,  
8.31,  0.32,  7990.4060,  
5.55,  0.26,  7990.5620,  
3.44,  0.21,  7990.7040,  
0.70,  0.15,  7990.8590,  
2.05,  0.18,  7991.0000,  
4.69,  0.24,  7991.1720,  
7.51,  0.30,  7991.3120,  
9.64,  0.36,  7991.4690,  
12.39,  0.41,  7991.6090,  
15.12,  0.48,  7991.7650,  
16.69,  0.51,  7991.9060,  
14.54,  0.46,  7992.0620,  
11.76,  0.40,  7992.2040,  
9.06,  0.34,  7992.3590,  
6.21,  0.27,  7992.5000,  
3.46,  0.21,  7992.6720,  
1.40,  0.17,  7992.8120,  
1.32,  0.16,  7992.9690,  
4.02,  0.22,  7993.1090,  
6.82,  0.28,  7993.2650,  
8.91,  0.33,  7993.4060,  
11.66,  0.39,  7993.5620,  
14.43,  0.46,  7993.7040,  
17.09,  0.52,  7993.8750,  
14.53,  0.46,  7994.0150,  
11.81,  0.40,  7994.1870,  
9.71,  0.35,  7994.3290,  
6.22,  0.27,  7994.5000,  
4.14,  0.23,  7994.6400,  
1.38,  0.17,  7994.7970,  
1.29,  0.16,  7994.9370,  
3.33,  0.21,  7995.0940,  
6.10,  0.27,  7995.2340,  
8.90,  0.33,  7995.3900,  
11.68,  0.39,  7995.5310,  
13.77,  0.44,  7995.6870,  
16.51,  0.51,  7995.8290,  
15.18,  0.48,  7995.9840,  
13.18,  0.42,  7996.1250,  
9.68,  0.35,  7996.2970,  
7.64,  0.31,  7996.4370,  
4.86,  0.24,  7996.5940,  
2.07,  0.18,  7996.7340,  
0.54,  0.15,  7996.8900,  
2.67,  0.19,  7997.0310,  
5.40,  0.25,  7997.1870,  
8.19,  0.31,  7997.3290,  
11.03,  0.38,  7997.5000,  
13.78,  0.44,  7997.6400,  
16.49,  0.51,  7997.8120,  
15.94,  0.50,  7997.9540,  
12.53,  0.42,  7998.1250,  
10.40,  0.37,  7998.2650,  
7.62,  0.30,  7998.4370,  
4.87,  0.24,  7998.5790,  
2.06,  0.18,  7998.7340,  
0.58,  0.15,  7998.8750,  
2.69,  0.19,  7999.0310,  
5.46,  0.25,  7999.1720,  
8.22,  0.32,  7999.3440,  
10.95,  0.38,  7999.4840,  
13.77,  0.44,  7999.6400,  
15.83,  0.49,  7999.7810,  
15.93,  0.50,  7999.9370,  
13.21,  0.43,  8000.0790,  
10.37,  0.37,  8000.2340,  
8.32,  0.32,  8000.3750,  
5.54,  0.26,  8000.5470,  
2.76,  0.20,  8000.6870,  
0.12,  0.14,  8000.8440,  
2.04,  0.18,  8000.9840,  
4.76,  0.24,  8001.1400,  
7.50,  0.30,  8001.2810,  
10.27,  0.36,  8001.4370,  
12.39,  0.41,  8001.5790,  
15.12,  0.48,  8001.7500,  
16.69,  0.51,  8001.8900,  
13.88,  0.45,  8002.0620,  
11.07,  0.38,  8002.2040,  
8.32,  0.32,  8002.3750,  
5.55,  0.26,  8002.5150,  
2.75,  0.20,  8002.6720,  
0.70,  0.15,  8002.8120,  
2.04,  0.18,  8002.9690,  
4.71,  0.24,  8003.1090,  
