WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan Chandran\Ti6242\Ti6242-4-Old-FS\Day 1 - 11222.W02 - 1]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 1761597
Total number of data points: 146768
Test date: 11/12/2017
Test time: 17:15:37
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0,  Actuator: 1  Channel:1,  Actuator: 1  Channel:2,  
Load Current (kN),  Stroke Current (mm),  TIME (S),  
6.47,  0.31,  20977.3400,  
3.67,  0.25,  20977.5200,  
0.90,  0.19,  20977.6600,  
1.05,  0.19,  20977.8100,  
3.82,  0.25,  20977.9500,  
6.58,  0.31,  20978.1100,  
9.35,  0.37,  20978.2500,  
11.46,  0.42,  20978.4100,  
14.23,  0.49,  20978.5500,  
16.96,  0.55,  20978.7200,  
14.82,  0.50,  20978.8600,  
12.04,  0.44,  20979.0200,  
9.94,  0.39,  20979.1600,  
7.14,  0.32,  20979.3100,  
4.37,  0.27,  20979.4500,  
1.59,  0.21,  20979.6100,  
0.34,  0.18,  20979.7500,  
3.11,  0.24,  20979.9200,  
5.90,  0.29,  20980.0600,  
8.66,  0.36,  20980.2300,  
11.43,  0.42,  20980.3800,  
14.22,  0.49,  20980.5300,  
16.30,  0.54,  20980.6700,  
14.82,  0.50,  20980.8400,  
12.72,  0.45,  20980.9800,  
9.95,  0.39,  20981.1400,  
7.18,  0.33,  20981.2800,  
4.36,  0.26,  20981.4500,  
2.31,  0.22,  20981.5900,  
0.34,  0.18,  20981.7500,  
3.11,  0.24,  20981.8900,  
5.90,  0.29,  20982.0500,  
7.95,  0.34,  20982.1900,  
11.43,  0.42,  20982.3600,  
13.54,  0.47,  20982.5000,  
16.31,  0.54,  20982.6600,  
15.50,  0.52,  20982.8000,  
13.43,  0.47,  20982.9500,  
10.65,  0.41,  20983.0900,  
7.88,  0.34,  20983.2500,  
5.08,  0.28,  20983.3900,  
2.28,  0.22,  20983.5600,  
0.22,  0.18,  20983.7000,  
2.41,  0.22,  20983.8600,  
5.18,  0.28,  20984.0000,  
7.98,  0.34,  20984.1700,  
10.76,  0.41,  20984.3100,  
13.53,  0.47,  20984.4800,  
16.28,  0.54,  20984.6300,  
16.20,  0.54,  20984.7800,  
13.44,  0.47,  20984.9200,  
10.66,  0.41,  20985.0900,  
7.85,  0.34,  20985.2300,  
5.07,  0.28,  20985.3900,  
2.99,  0.24,  20985.5300,  
0.21,  0.17,  20985.6900,  
2.43,  0.22,  20985.8300,  
4.49,  0.28,  20985.9800,  
7.28,  0.33,  20986.1300,  
10.06,  0.39,  20986.2800,  
12.83,  0.46,  20986.4200,  
15.61,  0.52,  20986.5900,  
16.93,  0.55,  20986.7300,  
14.13,  0.49,  20986.8900,  
11.37,  0.42,  20987.0300,  
8.57,  0.36,  20987.1900,  
6.47,  0.31,  20987.3300,  
3.69,  0.25,  20987.4800,  
0.90,  0.19,  20987.6300,  
1.74,  0.21,  20987.8000,  
4.51,  0.26,  20987.9400,  
7.29,  0.33,  20988.1100,  
10.04,  0.39,  20988.2500,  
12.83,  0.45,  20988.4200,  
14.92,  0.50,  20988.5600,  
16.94,  0.55,  20988.7200,  
14.15,  0.49,  20988.8600,  
11.35,  0.42,  20989.0200,  
9.26,  0.37,  20989.1600,  
6.48,  0.31,  20989.3300,  
3.67,  0.25,  20989.4700,  
0.90,  0.19,  20989.6300,  
1.73,  0.21,  20989.7700,  
3.79,  0.25,  20989.9200,  
6.59,  0.31,  20990.0600,  
9.35,  0.37,  20990.2300,  
12.14,  0.44,  20990.3800,  
14.92,  0.50,  20990.5300,  
16.98,  0.55,  20990.6700,  
14.82,  0.50,  20990.8300,  
12.05,  0.44,  20990.9700,  
9.95,  0.37,  20991.1300,  
7.16,  0.33,  20991.2700,  
4.37,  0.26,  20991.4400,  
1.59,  0.20,  20991.5800,  
1.05,  0.19,  20991.7500,  
3.82,  0.25,  20991.8900,  
6.59,  0.31,  20992.0600,  
9.36,  0.37,  20992.2000,  
11.43,  0.42,  20992.3600,  
14.22,  0.49,  20992.5000,  
16.97,  0.55,  20992.6600,  
14.83,  0.50,  20992.8000,  
12.73,  0.46,  20992.9500,  
9.95,  0.39,  20993.0900,  
7.16,  0.33,  20993.2500,  
4.38,  0.27,  20993.3900,  
1.59,  0.20,  20993.5600,  
0.33,  0.18,  20993.7000,  
3.12,  0.23,  20993.8600,  
5.88,  0.30,  20994.0000,  
8.65,  0.36,  20994.1700,  
11.44,  0.42,  20994.3100,  
14.21,  0.49,  20994.4800,  
16.30,  0.54,  20994.6300,  
14.83,  0.50,  20994.8000,  
12.72,  0.45,  20994.9400,  
9.96,  0.39,  20995.1100,  
7.18,  0.33,  20995.2500,  
4.39,  0.27,  20995.4100,  
1.61,  0.20,  20995.5500,  
1.05,  0.19,  20995.7200,  
3.12,  0.23,  20995.8600,  
5.89,  0.30,  20996.0200,  
8.66,  0.36,  20996.1600,  
11.44,  0.42,  20996.3300,  
14.23,  0.49,  20996.4700,  
16.98,  0.56,  20996.6300,  
15.49,  0.52,  20996.7700,  
12.75,  0.45,  20996.9200,  
9.95,  0.39,  20997.0600,  
7.15,  0.33,  20997.2300,  
5.08,  0.26,  20997.3800,  
2.30,  0.22,  20997.5300,  
0.34,  0.18,  20997.6700,  
3.13,  0.24,  20997.8300,  
5.19,  0.28,  20997.9700,  
7.97,  0.34,  20998.1300,  
10.76,  0.41,  20998.2700,  
13.53,  0.47,  20998.4400,  
16.29,  0.54,  20998.5800,  
16.22,  0.54,  20998.7300,  
13.44,  0.47,  20998.8800,  
10.66,  0.41,  20999.0300,  
7.87,  0.34,  20999.1700,  
5.76,  0.30,  20999.3300,  
2.97,  0.23,  20999.4700,  
0.23,  0.18,  20999.6400,  
2.41,  0.22,  20999.7800,  
5.20,  0.28,  20999.9500,  
7.97,  0.34,  21000.0900,  
10.74,  0.40,  21000.2700,  
13.52,  0.47,  21000.4100,  
15.62,  0.52,  21000.5600,  
16.20,  0.54,  21000.7000,  
13.44,  0.47,  21000.8600,  
11.35,  0.42,  21001.0000,  
7.87,  0.34,  21001.1700,  
5.77,  0.29,  21001.3100,  
2.97,  0.23,  21001.4800,  
0.23,  0.18,  21001.6300,  
2.41,  0.22,  21001.7800,  
5.21,  0.28,  21001.9200,  
7.95,  0.34,  21002.0900,  
10.08,  0.39,  21002.2300,  
12.85,  0.45,  21002.3900,  
15.61,  0.52,  21002.5300,  
16.19,  0.54,  21002.7000,  
13.46,  0.47,  21002.8400,  
10.66,  0.41,  21003.0200,  
7.87,  0.34,  21003.1600,  
5.08,  0.28,  21003.3300,  
2.97,  0.23,  21003.4700,  
0.23,  0.18,  21003.6300,  
2.42,  0.22,  21003.7700,  
5.17,  0.28,  21003.9200,  
7.28,  0.33,  21004.0600,  
10.04,  0.39,  21004.2300,  
12.82,  0.46,  21004.3800,  
15.59,  0.52,  21004.5300,  
16.23,  0.54,  21004.6700,  
14.13,  0.49,  21004.8300,  
11.34,  0.42,  21004.9700,  
8.54,  0.36,  21005.1300,  
6.47,  0.29,  21005.2700,  
2.98,  0.23,  21005.4400,  
0.89,  0.19,  21005.5800,  
1.75,  0.21,  21005.7300,  
4.52,  0.26,  21005.8800,  
7.30,  0.33,  21006.0300,  
9.37,  0.37,  21006.1700,  
12.13,  0.44,  21006.3300,  
14.90,  0.51,  21006.4700,  
16.93,  0.55,  21006.6400,  
14.12,  0.49,  21006.7800,  
11.34,  0.42,  21006.9500,  
9.27,  0.37,  21007.0900,  
5.77,  0.30,  21007.2700,  
3.68,  0.25,  21007.4100,  
0.89,  0.19,  21007.5600,  
1.75,  0.21,  21007.7000,  
3.82,  0.25,  21007.8600,  
6.57,  0.31,  21008.0000,  
9.34,  0.37,  21008.1600,  
12.13,  0.44,  21008.3000,  
14.92,  0.51,  21008.4700,  
16.96,  0.55,  21008.6100,  
14.82,  0.51,  21008.7700,  
12.02,  0.44,  21008.9100,  
9.25,  0.37,  21009.0600,  
7.17,  0.33,  21009.2000,  
4.38,  0.26,  21009.3600,  
1.58,  0.20,  21009.5000,  
1.06,  0.19,  21009.6700,  
3.81,  0.25,  21009.8100,  
6.61,  0.31,  21009.9800,  
8.65,  0.36,  21010.1300,  
11.43,  0.42,  21010.2800,  
14.23,  0.49,  21010.4200,  
16.96,  0.55,  21010.5900,  
14.82,  0.50,  21010.7300,  
12.74,  0.44,  21010.8900,  
9.96,  0.39,  21011.0300,  
7.16,  0.33,  21011.2000,  
4.38,  0.26,  21011.3400,  
1.59,  0.21,  21011.5000,  
0.34,  0.18,  21011.6400,  
3.11,  0.24,  21011.8000,  
5.87,  0.30,  21011.9400,  
8.66,  0.36,  21012.1100,  
11.44,  0.42,  21012.2500,  
14.23,  0.49,  21012.4100,  
16.29,  0.54,  21012.5500,  
15.50,  0.52,  21012.7000,  
12.73,  0.45,  21012.8400,  
10.66,  0.41,  21013.0000,  
7.88,  0.34,  21013.1400,  
5.07,  0.28,  21013.3100,  
2.27,  0.22,  21013.4500,  
0.33,  0.18,  21013.6100,  
2.42,  0.22,  21013.7500,  
5.87,  0.29,  21013.9200,  
7.97,  0.34,  21014.0600,  
10.75,  0.41,  21014.2300,  
13.53,  0.47,  21014.3800,  
16.29,  0.54,  21014.5300,  
15.51,  0.52,  21014.6700,  
12.74,  0.46,  21014.8400,  
10.65,  0.41,  21014.9800,  
7.88,  0.34,  21015.1400,  
5.07,  0.28,  21015.2800,  
2.27,  0.22,  21015.4400,  
0.22,  0.18,  21015.5800,  
2.44,  0.22,  21015.7300,  
5.19,  0.28,  21015.8800,  
7.27,  0.34,  21016.0300,  
10.04,  0.39,  21016.1700,  
12.84,  0.45,  21016.3400,  
15.61,  0.52,  21016.4800,  
16.20,  0.54,  21016.6400,  
14.14,  0.49,  21016.7800,  
11.35,  0.42,  21016.9400,  
8.58,  0.36,  21017.0800,  
5.77,  0.29,  21017.2500,  
2.98,  0.23,  21017.3900,  
0.21,  0.17,  21017.5600,  
2.41,  0.22,  21017.7000,  
5.18,  0.28,  21017.8800,  
7.29,  0.33,  21018.0200,  
10.73,  0.41,  21018.1900,  
12.84,  0.45,  21018.3300,  
15.62,  0.52,  21018.4800,  
16.21,  0.54,  21018.6300,  
13.42,  0.47,  21018.7800,  
11.36,  0.42,  21018.9200,  
8.57,  0.36,  21019.0900,  
5.77,  0.30,  21019.2300,  
2.98,  0.24,  21019.3900,  
0.90,  0.19,  21019.5300,  
1.73,  0.21,  21019.6900,  
4.51,  0.26,  21019.8300,  
7.28,  0.33,  21019.9800,  
9.35,  0.37,  21020.1300,  
12.15,  0.44,  21020.2800,  
14.93,  0.50,  21020.4200,  
16.92,  0.55,  21020.5800,  
14.83,  0.51,  21020.7200,  
12.06,  0.44,  21020.8800,  
9.26,  0.37,  21021.0200,  
6.44,  0.31,  21021.1900,  
3.68,  0.25,  21021.3300,  
0.91,  0.19,  21021.5000,  
1.05,  0.19,  21021.6400,  
4.50,  0.27,  21021.8100,  
6.58,  0.31,  21021.9500,  
9.35,  0.37,  21022.1100,  
12.16,  0.44,  21022.2500,  
14.24,  0.49,  21022.4100,  
16.96,  0.55,  21022.5500,  
14.83,  0.50,  21022.7200,  
12.05,  0.44,  21022.8600,  
9.25,  0.37,  21023.0200,  
7.18,  0.33,  21023.1600,  
4.38,  0.26,  21023.3100,  
1.59,  0.20,  21023.4500,  
1.05,  0.19,  21023.6100,  
3.12,  0.24,  21023.7500,  
6.56,  0.31,  21023.9200,  
8.67,  0.36,  21024.0600,  
11.46,  0.42,  21024.2300,  
14.22,  0.49,  21024.3800,  
16.96,  0.55,  21024.5500,  
14.82,  0.51,  21024.6900,  
12.02,  0.44,  21024.8600,  
9.25,  0.37,  21025.0000,  
7.18,  0.31,  21025.1600,  
4.36,  0.26,  21025.3000,  
1.59,  0.20,  21025.4700,  
1.05,  0.19,  21025.6100,  
3.81,  0.25,  21025.7700,  
5.89,  0.30,  21025.9100,  
9.36,  0.37,  21026.0800,  
11.45,  0.42,  21026.2200,  
14.22,  0.49,  21026.3800,  
16.97,  0.55,  21026.5200,  
14.81,  0.50,  21026.6700,  
12.74,  0.46,  21026.8100,  
9.97,  0.39,  21026.9800,  
7.18,  0.33,  21027.1300,  
4.37,  0.26,  21027.2800,  
2.29,  0.21,  21027.4200,  
0.33,  0.18,  21027.5800,  
3.10,  0.23,  21027.7200,  
5.89,  0.29,  21027.8800,  
7.96,  0.34,  21028.0200,  
11.44,  0.42,  21028.1900,  
13.52,  0.47,  21028.3300,  
16.30,  0.54,  21028.4800,  
15.49,  0.52,  21028.6300,  
13.44,  0.47,  21028.7800,  
10.64,  0.41,  21028.9200,  
7.87,  0.34,  21029.0800,  
5.06,  0.28,  21029.2200,  
2.28,  0.22,  21029.3900,  
0.21,  0.17,  21029.5300,  
3.11,  0.24,  21029.7000,  
5.18,  0.28,  21029.8400,  
7.97,  0.34,  21030.0200,  
10.78,  0.41,  21030.1600,  
13.54,  0.47,  21030.3100,  
16.28,  0.54,  21030.4500,  
16.21,  0.54,  21030.6100,  
13.45,  0.47,  21030.7500,  
10.64,  0.41,  21030.9200,  
7.85,  0.34,  21031.0600,  
5.08,  0.28,  21031.2300,  
2.29,  0.22,  21031.3800,  
0.34,  0.18,  21031.5300,  
2.41,  0.22,  21031.6700,  
5.18,  0.28,  21031.8400,  
7.96,  0.34,  21031.9800,  
10.74,  0.41,  21032.1400,  
12.81,  0.46,  21032.2800,  
16.28,  0.54,  21032.4500,  
16.21,  0.54,  21032.5900,  
13.45,  0.47,  21032.7700,  
10.66,  0.41,  21032.9100,  
7.86,  0.34,  21033.0800,  
5.05,  0.28,  21033.2200,  
2.28,  0.22,  21033.3800,  
0.23,  0.18,  21033.5200,  
2.41,  0.22,  21033.6700,  
5.19,  0.28,  21033.8100,  
7.96,  0.34,  21033.9800,  
10.75,  0.41,  21034.1300,  
12.83,  0.45,  21034.2800,  
15.60,  0.52,  21034.4200,  
16.20,  0.54,  21034.5800,  
13.46,  0.47,  21034.7200,  
11.34,  0.42,  21034.8800,  
8.54,  0.36,  21035.0200,  
5.77,  0.30,  21035.1900,  
2.98,  0.23,  21035.3300,  
0.21,  0.18,  21035.4800,  
1.74,  0.21,  21035.6300,  
4.49,  0.27,  21035.7800,  
7.26,  0.33,  21035.9200,  
10.04,  0.39,  21036.0800,  
12.17,  0.44,  21036.2200,  
14.92,  0.50,  21036.3900,  
16.92,  0.55,  21036.5300,  
14.12,  0.49,  21036.7000,  
11.35,  0.42,  21036.8400,  
8.57,  0.36,  21037.0200,  
5.75,  0.29,  21037.1600,  
2.97,  0.23,  21037.3100,  
0.90,  0.19,  21037.4500,  
1.73,  0.21,  21037.6100,  
4.50,  0.26,  21037.7500,  
6.58,  0.31,  21037.9100,  
9.35,  0.37,  21038.0500,  
12.13,  0.44,  21038.2200,  
14.90,  0.50,  21038.3600,  
16.93,  0.55,  21038.5200,  
14.82,  0.50,  21038.6600,  
12.04,  0.44,  21038.8100,  
9.28,  0.37,  21038.9500,  
6.46,  0.31,  21039.1100,  
4.38,  0.26,  21039.2500,  
1.57,  0.20,  21039.4200,  
1.04,  0.19,  21039.5600,  
3.81,  0.25,  21039.7300,  
6.59,  0.31,  21039.8800,  
9.37,  0.37,  21040.0300,  
11.42,  0.42,  21040.1700,  
14.90,  0.51,  21040.3400,  
16.97,  0.55,  21040.4800,  
14.83,  0.50,  21040.6400,  
12.05,  0.44,  21040.7800,  
9.26,  0.38,  21040.9500,  
6.48,  0.31,  21041.0900,  
4.38,  0.26,  21041.2500,  
1.59,  0.20,  21041.3900,  
1.04,  0.19,  21041.5500,  
3.11,  0.23,  21041.6900,  
6.58,  0.31,  21041.8600,  
8.70,  0.36,  21042.0000,  
11.46,  0.42,  21042.1600,  
14.21,  0.49,  21042.3000,  
16.96,  0.55,  21042.4500,  
15.50,  0.52,  21042.5900,  
12.73,  0.45,  21042.7500,  
9.96,  0.39,  21042.8900,  
7.18,  0.33,  21043.0600,  
4.37,  0.26,  21043.2000,  
2.29,  0.22,  21043.3600,  
0.33,  0.18,  21043.5000,  
3.09,  0.23,  21043.6700,  
5.88,  0.29,  21043.8100,  
8.66,  0.36,  21043.9800,  
11.44,  0.42,  21044.1300,  
13.54,  0.47,  21044.2800,  
16.28,  0.54,  21044.4200,  
15.50,  0.52,  21044.5900,  
12.73,  0.45,  21044.7300,  
9.94,  0.39,  21044.8900,  
7.88,  0.34,  21045.0300,  
5.08,  0.28,  21045.1900,  
2.27,  0.22,  21045.3300,  
0.34,  0.18,  21045.4800,  
2.44,  0.22,  21045.6300,  
5.23,  0.28,  21045.7800,  
7.97,  0.34,  21045.9200,  
10.75,  0.41,  21046.0900,  
13.53,  0.47,  21046.2300,  
15.61,  0.52,  21046.3900,  
16.21,  0.54,  21046.5300,  
13.43,  0.47,  21046.6900,  
11.33,  0.42,  21046.8300,  
7.87,  0.34,  21047.0000,  
5.78,  0.30,  21047.1400,  
2.98,  0.24,  21047.3100,  
0.22,  0.18,  21047.4500,  
2.44,  0.22,  21047.6300,  
5.17,  0.28,  21047.7700,  
7.95,  0.34,  21047.9400,  
10.72,  0.41,  21048.0800,  
13.53,  0.47,  21048.2300,  
15.61,  0.52,  21048.3800,  
16.20,  0.54,  21048.5300,  
13.45,  0.47,  21048.6700,  
10.66,  0.41,  21048.8400,  
7.87,  0.34,  21048.9800,  
5.77,  0.30,  21049.1400,  
2.98,  0.23,  21049.2800,  
0.22,  0.17,  21049.4400,  
1.75,  0.22,  21049.5800,  
4.50,  0.26,  21049.7300,  
7.28,  0.33,  21049.8800,  
10.05,  0.39,  21050.0300,  
12.16,  0.44,  21050.1700,  
14.90,  0.50,  21050.3300,  
16.93,  0.55,  21050.4700,  
14.13,  0.49,  21050.6300,  
12.05,  0.44,  21050.7700,  
9.25,  0.37,  21050.9400,  
6.46,  0.31,  21051.0800,  
3.67,  0.25,  21051.2300,  
0.89,  0.19,  21051.3800,  
1.74,  0.21,  21051.5500,  
3.80,  0.25,  21051.6900,  
7.27,  0.33,  21051.8600,  
9.35,  0.37,  21052.0000,  
12.17,  0.44,  21052.1600,  
14.92,  0.51,  21052.3000,  
16.97,  0.55,  21052.4500,  
14.82,  0.50,  21052.5900,  
12.03,  0.44,  21052.7700,  
9.26,  0.37,  21052.9100,  
6.45,  0.31,  21053.0600,  
4.37,  0.26,  21053.2000,  
1.59,  0.21,  21053.3600,  
1.06,  0.19,  21053.5000,  
3.82,  0.25,  21053.6700,  
6.60,  0.31,  21053.8100,  
9.39,  0.37,  21053.9800,  
12.14,  0.44,  21054.1300,  
14.90,  0.50,  21054.3000,  
16.97,  0.56,  21054.4400,  
14.14,  0.49,  21054.6100,  
12.04,  0.44,  21054.7500,  
9.25,  0.37,  21054.9100,  
6.46,  0.31,  21055.0500,  
3.67,  0.25,  21055.2200,  
0.89,  0.19,  21055.3600,  
1.05,  0.19,  21055.5200,  
3.83,  0.25,  21055.6600,  
6.60,  0.31,  21055.8300,  
9.35,  0.37,  21055.9700,  
12.14,  0.44,  21056.1300,  
14.22,  0.49,  21056.2700,  
16.95,  0.56,  21056.4200,  
14.82,  0.50,  21056.5600,  
12.04,  0.44,  21056.7300,  
9.25,  0.37,  21056.8800,  
7.17,  0.33,  21057.0300,  
4.37,  0.27,  21057.1700,  
1.60,  0.21,  21057.3300,  
0.33,  0.19,  21057.4700,  
3.11,  0.24,  21057.6300,  
5.90,  0.30,  21057.7700,  
8.65,  0.36,  21057.9400,  
11.43,  0.42,  21058.0800,  
14.22,  0.49,  21058.2300,  
16.29,  0.54,  21058.3800,  
15.51,  0.52,  21058.5300,  
12.74,  0.46,  21058.6700,  
10.65,  0.41,  21058.8300,  
7.87,  0.34,  21058.9700,  
5.07,  0.28,  21059.1400,  
2.27,  0.22,  21059.2800,  
0.33,  0.18,  21059.4500,  
3.10,  0.24,  21059.5900,  
5.89,  0.29,  21059.7700,  
8.67,  0.36,  21059.9100,  
10.75,  0.41,  21060.0600,  
13.52,  0.47,  21060.2000,  
16.30,  0.54,  21060.3600,  
15.48,  0.52,  21060.5000,  
12.75,  0.45,  21060.6700,  
10.65,  0.40,  21060.8100,  
7.18,  0.33,  21060.9800,  
5.07,  0.28,  21061.1300,  
2.28,  0.22,  21061.2800,  
0.33,  0.18,  21061.4200,  
3.14,  0.24,  21061.5900,  
5.90,  0.29,  21061.7300,  
7.98,  0.34,  21061.8900,  
10.75,  0.41,  21062.0300,  
13.53,  0.47,  21062.2000,  
16.30,  0.54,  21062.3400,  
15.49,  0.52,  21062.5200,  
12.75,  0.46,  21062.6600,  
9.98,  0.39,  21062.8300,  
7.16,  0.33,  21062.9700,  
5.07,  0.28,  21063.1300,  
2.30,  0.22,  21063.2700,  
0.33,  0.18,  21063.4200,  
2.41,  0.22,  21063.5600,  
5.90,  0.29,  21063.7300,  
7.95,  0.34,  21063.8800,  
10.73,  0.41,  21064.0300,  
13.53,  0.47,  21064.1700,  
15.61,  0.52,  21064.3300,  
16.21,  0.54,  21064.4700,  
13.41,  0.47,  21064.6300,  
10.63,  0.41,  21064.7700,  
7.87,  0.34,  21064.9400,  
5.77,  0.30,  21065.0800,  
2.97,  0.23,  21065.2300,  
0.22,  0.17,  21065.3800,  
2.42,  0.22,  21065.5300,  
4.49,  0.26,  21065.6700,  
7.26,  0.33,  21065.8300,  
10.06,  0.39,  21065.9700,  
12.83,  0.46,  21066.1400,  
15.61,  0.52,  21066.2800,  
16.21,  0.54,  21066.4500,  
14.14,  0.49,  21066.5900,  
10.64,  0.41,  21066.7700,  
8.57,  0.36,  21066.9100,  
5.75,  0.29,  21067.0600,  
2.96,  0.24,  21067.2000,  
0.23,  0.18,  21067.3600,  
1.76,  0.21,  21067.5000,  
4.51,  0.26,  21067.6600,  
7.29,  0.33,  21067.8000,  
10.07,  0.39,  21067.9700,  
12.84,  0.46,  21068.1100,  
14.92,  0.51,  21068.2700,  
16.93,  0.55,  21068.4100,  
14.14,  0.49,  21068.5600,  
12.05,  0.44,  21068.7000,  
9.26,  0.37,  21068.8600,  
6.47,  0.31,  21069.0000,  
3.69,  0.25,  21069.1700,  
0.90,  0.19,  21069.3100,  
1.74,  0.21,  21069.4800,  
4.51,  0.26,  21069.6300,  
6.60,  0.31,  21069.7800,  
9.38,  0.37,  21069.9200,  
12.13,  0.44,  21070.0900,  
14.91,  0.51,  21070.2300,  
16.92,  0.55,  21070.3900,  
14.82,  0.50,  21070.5300,  
12.05,  0.44,  21070.7000,  
9.28,  0.37,  21070.8400,  
6.45,  0.31,  21071.0000,  
3.70,  0.25,  21071.1400,  
1.57,  0.20,  21071.3000,  
1.06,  0.19,  21071.4400,  
3.80,  0.25,  21071.6100,  
6.59,  0.31,  21071.7500,  
9.34,  0.37,  21071.9100,  
11.46,  0.42,  21072.0500,  
14.24,  0.49,  21072.2000,  
16.97,  0.55,  21072.3400,  
14.83,  0.50,  21072.5000,  
12.72,  0.46,  21072.6400,  
9.96,  0.39,  21072.8100,  
7.16,  0.33,  21072.9500,  
4.37,  0.26,  21073.1100,  
1.58,  0.21,  21073.2500,  
1.05,  0.19,  21073.4200,  
3.12,  0.24,  21073.5600,  
6.60,  0.31,  21073.7300,  
8.66,  0.36,  21073.8800,  
11.45,  0.42,  21074.0300,  
14.20,  0.49,  21074.1700,  
16.96,  0.55,  21074.3400,  
15.50,  0.50,  21074.4800,  
12.74,  0.46,  21074.6400,  
9.93,  0.39,  21074.7800,  
7.15,  0.33,  21074.9400,  
5.08,  0.28,  21075.0800,  
2.30,  0.22,  21075.2300,  
0.34,  0.18,  21075.3800,  
3.12,  0.24,  21075.5300,  
5.19,  0.28,  21075.6700,  
7.95,  0.34,  21075.8400,  
10.74,  0.41,  21075.9800,  
13.51,  0.47,  21076.1400,  
16.31,  0.54,  21076.2800,  
16.23,  0.54,  21076.4400,  
13.42,  0.47,  21076.5800,  
10.64,  0.41,  21076.7500,  
7.86,  0.34,  21076.8900,  
5.07,  0.28,  21077.0600,  
2.29,  0.22,  21077.2000,  
0.33,  0.18,  21077.3800,  
3.14,  0.24,  21077.5200,  
5.90,  0.30,  21077.6900,  
7.96,  0.34,  21077.8300,  
10.78,  0.41,  21077.9800,  
13.54,  0.47,  21078.1300,  
16.29,  0.54,  21078.2800,  
16.20,  0.54,  21078.4200,  
13.44,  0.47,  21078.5900,  
10.65,  0.41,  21078.7300,  
7.87,  0.34,  21078.8900,  
5.07,  0.28,  21079.0300,  
2.98,  0.23,  21079.1900,  
0.21,  0.17,  21079.3300,  
2.41,  0.22,  21079.4800,  
4.52,  0.28,  21079.6300,  
7.30,  0.32,  21079.7800,  
10.03,  0.39,  21079.9200,  
12.84,  0.45,  21080.0800,  
14.91,  0.51,  21080.2200,  
16.93,  0.55,  21080.3800,  
14.14,  0.49,  21080.5200,  
11.36,  0.42,  21080.6900,  
8.58,  0.36,  21080.8300,  
5.76,  0.30,  21081.0000,  
2.98,  0.23,  21081.1400,  
0.22,  0.18,  21081.3100,  
1.74,  0.21,  21081.4500,  
4.51,  0.27,  21081.6100,  
7.28,  0.33,  21081.7500,  
10.04,  0.39,  21081.9100,  
12.16,  0.44,  21082.0500,  
14.92,  0.50,  21082.2200,  
16.93,  0.55,  21082.3600,  
14.13,  0.49,  21082.5200,  
11.36,  0.42,  21082.6600,  
9.27,  0.37,  21082.8100,  
6.48,  0.31,  21082.9500,  
3.69,  0.25,  21083.1100,  
1.58,  0.21,  21083.2500,  
1.73,  0.21,  21083.4200,  
3.82,  0.25,  21083.5600,  
6.58,  0.31,  21083.7300,  
9.35,  0.37,  21083.8800,  
12.14,  0.44,  21084.0500,  
14.93,  0.51,  21084.1900,  
16.93,  0.55,  21084.3600,  
14.15,  0.49,  21084.5000,  
11.36,  0.42,  21084.6600,  
9.27,  0.38,  21084.8000,  
6.45,  0.31,  21084.9700,  
3.67,  0.25,  21085.1100,  
0.90,  0.19,  21085.2700,  
1.74,  0.21,  21085.4100,  
4.51,  0.27,  21085.5800,  
6.58,  0.31,  21085.7200,  
9.34,  0.37,  21085.8800,  
12.14,  0.44,  21086.0200,  
14.92,  0.50,  21086.1700,  
16.97,  0.56,  21086.3100,  
14.82,  0.50,  21086.4800,  
12.04,  0.44,  21086.6300,  
9.26,  0.37,  21086.7800,  
6.46,  0.31,  21086.9200,  
4.39,  0.27,  21087.0800,  
1.59,  0.21,  21087.2200,  
1.04,  0.19,  21087.3800,  
3.81,  0.25,  21087.5200,  
6.61,  0.31,  21087.6900,  
8.66,  0.36,  21087.8300,  
11.44,  0.42,  21087.9800,  
14.22,  0.49,  21088.1300,  
16.97,  0.55,  21088.2800,  
15.50,  0.52,  21088.4200,  
12.74,  0.46,  21088.5800,  
9.96,  0.39,  21088.7200,  
7.17,  0.33,  21088.8900,  
4.37,  0.26,  21089.0300,  
1.60,  0.21,  21089.2000,  
0.34,  0.18,  21089.3400,  
3.80,  0.25,  21089.5200,  
5.88,  0.29,  21089.6600,  
8.66,  0.36,  21089.8100,  
11.45,  0.42,  21089.9500,  
13.52,  0.47,  21090.1100,  
16.29,  0.54,  21090.2500,  
15.50,  0.52,  21090.4200,  
12.74,  0.46,  21090.5600,  
9.94,  0.39,  21090.7300,  
7.16,  0.33,  21090.8800,  
4.37,  0.26,  21091.0300,  
2.29,  0.22,  21091.1700,  
0.34,  0.18,  21091.3400,  
3.13,  0.24,  21091.4800,  
5.91,  0.29,  21091.6400,  
8.67,  0.36,  21091.7800,  
11.45,  0.42,  21091.9500,  
13.53,  0.47,  21092.0900,  
16.99,  0.56,  21092.2700,  
15.50,  0.52,  21092.4100,  
12.75,  0.45,  21092.5800,  
9.96,  0.39,  21092.7200,  
7.15,  0.33,  21092.8800,  
