WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan Chandran\Ti6242\Ti6242-3-Old-FS\Day 1 - 10881.W02 - 1]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 1706901
Total number of data points: 142210
Test date: 29/11/2017
Test time: 17:24:03
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0,  Actuator: 1  Channel:1,  Actuator: 1  Channel:2,  
5.14,  0.19,  17271.9800,  
8.98,  0.27,  17272.1600,  
11.28,  0.32,  17272.3000,  
14.34,  0.39,  17272.4500,  
17.41,  0.46,  17272.5900,  
18.60,  0.48,  17272.7500,  
15.54,  0.42,  17272.8900,  
12.46,  0.35,  17273.0600,  
9.39,  0.28,  17273.2000,  
6.32,  0.22,  17273.3800,  
3.25,  0.16,  17273.5200,  
0.22,  0.09,  17273.6900,  
2.85,  0.15,  17273.8300,  
5.15,  0.19,  17273.9800,  
8.20,  0.25,  17274.1300,  
11.28,  0.32,  17274.2800,  
14.34,  0.39,  17274.4200,  
17.42,  0.46,  17274.5900,  
18.60,  0.48,  17274.7300,  
15.53,  0.42,  17274.8900,  
12.47,  0.35,  17275.0300,  
9.38,  0.28,  17275.1900,  
7.08,  0.24,  17275.3300,  
4.02,  0.17,  17275.4800,  
0.93,  0.11,  17275.6300,  
2.08,  0.13,  17275.8000,  
5.14,  0.19,  17275.9400,  
7.45,  0.24,  17276.0900,  
10.51,  0.31,  17276.2300,  
13.57,  0.37,  17276.3900,  
15.88,  0.42,  17276.5300,  
18.90,  0.49,  17276.6900,  
16.29,  0.43,  17276.8300,  
13.22,  0.37,  17277.0000,  
10.15,  0.30,  17277.1400,  
7.09,  0.23,  17277.3100,  
4.01,  0.17,  17277.4500,  
1.71,  0.13,  17277.6100,  
1.30,  0.12,  17277.7500,  
4.37,  0.18,  17277.9200,  
7.45,  0.24,  17278.0600,  
10.52,  0.30,  17278.2200,  
12.82,  0.35,  17278.3600,  
15.87,  0.44,  17278.5300,  
18.90,  0.49,  17278.6700,  
16.30,  0.43,  17278.8400,  
13.22,  0.37,  17278.9800,  
10.16,  0.30,  17279.1600,  
7.09,  0.24,  17279.3000,  
4.01,  0.17,  17279.4500,  
1.71,  0.13,  17279.5900,  
1.31,  0.12,  17279.7500,  
4.39,  0.18,  17279.8900,  
7.45,  0.24,  17280.0600,  
10.50,  0.30,  17280.2000,  
13.58,  0.37,  17280.3800,  
15.88,  0.42,  17280.5200,  
18.60,  0.48,  17280.6900,  
16.30,  0.43,  17280.8300,  
13.22,  0.37,  17281.0000,  
10.15,  0.30,  17281.1400,  
7.09,  0.24,  17281.3100,  
4.01,  0.17,  17281.4500,  
0.95,  0.11,  17281.6100,  
1.31,  0.12,  17281.7500,  
5.15,  0.19,  17281.9200,  
7.44,  0.24,  17282.0600,  
10.51,  0.30,  17282.2200,  
13.58,  0.37,  17282.3600,  
16.64,  0.44,  17282.5200,  
18.90,  0.49,  17282.6600,  
16.30,  0.43,  17282.8100,  
13.22,  0.37,  17282.9500,  
10.15,  0.30,  17283.1300,  
7.85,  0.25,  17283.2700,  
4.01,  0.17,  17283.4400,  
1.71,  0.12,  17283.5800,  
1.31,  0.12,  17283.7500,  
4.38,  0.18,  17283.8900,  
7.45,  0.24,  17284.0600,  
10.51,  0.30,  17284.2000,  
13.57,  0.37,  17284.3800,  
16.64,  0.44,  17284.5500,  
18.60,  0.48,  17284.6900,  
15.53,  0.42,  17284.8300,  
13.23,  0.37,  17284.9800,  
10.16,  0.30,  17285.1300,  
7.08,  0.24,  17285.2700,  
4.78,  0.19,  17285.4100,  
1.71,  0.13,  17285.5600,  
1.31,  0.12,  17285.7000,  
3.61,  0.16,  17285.8600,  
6.68,  0.22,  17286.0000,  
9.74,  0.29,  17286.1700,  
12.81,  0.35,  17286.3100,  
15.88,  0.42,  17286.4700,  
18.17,  0.47,  17286.6100,  
17.07,  0.45,  17286.7700,  
14.00,  0.38,  17286.9100,  
10.93,  0.32,  17287.0600,  
8.62,  0.27,  17287.2000,  
5.55,  0.20,  17287.3800,  
2.48,  0.14,  17287.5200,  
0.55,  0.10,  17287.6900,  
3.60,  0.16,  17287.8300,  
6.68,  0.22,  17288.0000,  
9.75,  0.29,  17288.1400,  
12.81,  0.36,  17288.3100,  
15.88,  0.42,  17288.4500,  
18.17,  0.47,  17288.6100,  
17.07,  0.45,  17288.7500,  
14.00,  0.38,  17288.9100,  
10.93,  0.32,  17289.0500,  
7.85,  0.25,  17289.2200,  
5.55,  0.20,  17289.3600,  
2.48,  0.14,  17289.5200,  
0.55,  0.10,  17289.6600,  
3.61,  0.16,  17289.8100,  
5.91,  0.21,  17289.9500,  
8.97,  0.27,  17290.1100,  
12.04,  0.34,  17290.2500,  
15.11,  0.41,  17290.4200,  
18.17,  0.47,  17290.5600,  
17.83,  0.47,  17290.7200,  
14.77,  0.40,  17290.8600,  
11.70,  0.33,  17291.0200,  
9.38,  0.28,  17291.1600,  
6.32,  0.22,  17291.3100,  
3.24,  0.16,  17291.4500,  
0.22,  0.10,  17291.6300,  
2.85,  0.15,  17291.7700,  
5.91,  0.21,  17291.9400,  
8.96,  0.27,  17292.0800,  
12.04,  0.34,  17292.2500,  
14.34,  0.39,  17292.3900,  
17.41,  0.46,  17292.5500,  
17.83,  0.47,  17292.6900,  
14.77,  0.40,  17292.8400,  
12.46,  0.35,  17292.9800,  
9.39,  0.28,  17293.1400,  
6.31,  0.22,  17293.2800,  
3.25,  0.16,  17293.4400,  
0.94,  0.11,  17293.5800,  
2.08,  0.13,  17293.7500,  
5.15,  0.19,  17293.8900,  
8.20,  0.26,  17294.0600,  
11.28,  0.32,  17294.2000,  
14.34,  0.39,  17294.3600,  
16.64,  0.44,  17294.5000,  
18.60,  0.48,  17294.6600,  
15.52,  0.42,  17294.8000,  
12.46,  0.35,  17294.9500,  
10.16,  0.30,  17295.0900,  
7.08,  0.24,  17295.2700,  
4.01,  0.17,  17295.4100,  
0.94,  0.11,  17295.5600,  
2.08,  0.13,  17295.7000,  
4.39,  0.18,  17295.8600,  
7.45,  0.24,  17296.0000,  
10.51,  0.30,  17296.1600,  
12.81,  0.36,  17296.3000,  
16.64,  0.44,  17296.4700,  
18.90,  0.49,  17296.6100,  
16.30,  0.43,  17296.7700,  
13.23,  0.37,  17296.9100,  
10.15,  0.30,  17297.0600,  
7.86,  0.25,  17297.2000,  
4.78,  0.19,  17297.3600,  
1.71,  0.13,  17297.5000,  
1.31,  0.12,  17297.6700,  
3.60,  0.18,  17297.8100,  
6.67,  0.22,  17297.9700,  
9.74,  0.29,  17298.1100,  
12.81,  0.35,  17298.2700,  
15.11,  0.41,  17298.4100,  
18.18,  0.47,  17298.5600,  
17.07,  0.45,  17298.7000,  
14.00,  0.38,  17298.8600,  
11.70,  0.33,  17299.0000,  
8.62,  0.27,  17299.1700,  
5.55,  0.20,  17299.3100,  
2.47,  0.14,  17299.4700,  
0.55,  0.10,  17299.6100,  
2.84,  0.15,  17299.7700,  
5.91,  0.21,  17299.9100,  
8.97,  0.27,  17300.0600,  
11.28,  0.34,  17300.2000,  
15.11,  0.40,  17300.3800,  
17.41,  0.46,  17300.5200,  
17.84,  0.45,  17300.6900,  
14.76,  0.40,  17300.8300,  
11.69,  0.33,  17301.0000,  
8.62,  0.27,  17301.1400,  
5.55,  0.20,  17301.3000,  
3.25,  0.16,  17301.4400,  
0.22,  0.10,  17301.5900,  
2.85,  0.15,  17301.7300,  
5.91,  0.21,  17301.9100,  
8.98,  0.27,  17302.0500,  
12.04,  0.34,  17302.2000,  
14.35,  0.39,  17302.3400,  
17.41,  0.46,  17302.5000,  
17.84,  0.47,  17302.6400,  
14.76,  0.40,  17302.8100,  
12.46,  0.33,  17302.9500,  
9.38,  0.28,  17303.1100,  
6.32,  0.22,  17303.2500,  
3.24,  0.16,  17303.4100,  
0.95,  0.11,  17303.5500,  
2.08,  0.13,  17303.7000,  
5.15,  0.19,  17303.8400,  
8.20,  0.26,  17304.0200,  
11.28,  0.32,  17304.1600,  
13.58,  0.37,  17304.3100,  
16.65,  0.44,  17304.4500,  
18.60,  0.48,  17304.6100,  
15.53,  0.42,  17304.7500,  
13.23,  0.37,  17304.9100,  
10.16,  0.30,  17305.0500,  
7.08,  0.24,  17305.2200,  
4.00,  0.17,  17305.3600,  
0.95,  0.11,  17305.5200,  
1.31,  0.12,  17305.6600,  
4.38,  0.18,  17305.8100,  
7.45,  0.24,  17305.9500,  
10.51,  0.31,  17306.1100,  
12.80,  0.35,  17306.2500,  
15.88,  0.42,  17306.4200,  
18.90,  0.49,  17306.5600,  
16.29,  0.43,  17306.7200,  
13.23,  0.37,  17306.8600,  
10.92,  0.32,  17307.0200,  
7.85,  0.25,  17307.1600,  
4.77,  0.19,  17307.3100,  
2.48,  0.14,  17307.4500,  
1.31,  0.12,  17307.6300,  
3.61,  0.16,  17307.7700,  
6.67,  0.22,  17307.9400,  
9.74,  0.29,  17308.0800,  
12.81,  0.35,  17308.2500,  
15.89,  0.42,  17308.3900,  
18.90,  0.49,  17308.5600,  
16.29,  0.43,  17308.7000,  
13.22,  0.37,  17308.8800,  
10.16,  0.30,  17309.0200,  
7.86,  0.25,  17309.1700,  
4.78,  0.19,  17309.3100,  
1.71,  0.12,  17309.4700,  
1.31,  0.12,  17309.6100,  
4.37,  0.18,  17309.7800,  
6.67,  0.22,  17309.9200,  
9.74,  0.29,  17310.0800,  
12.81,  0.36,  17310.2200,  
15.88,  0.42,  17310.3800,  
18.17,  0.47,  17310.5200,  
17.07,  0.45,  17310.6900,  
13.99,  0.38,  17310.8300,  
10.93,  0.32,  17311.0000,  
7.85,  0.25,  17311.1400,  
4.78,  0.19,  17311.3100,  
1.71,  0.13,  17311.4500,  
1.30,  0.12,  17311.6100,  
3.60,  0.16,  17311.7500,  
6.69,  0.22,  17311.9100,  
9.75,  0.29,  17312.0500,  
12.81,  0.36,  17312.2200,  
15.88,  0.42,  17312.3600,  
18.90,  0.49,  17312.5300,  
17.07,  0.45,  17312.6700,  
13.23,  0.37,  17312.8400,  
10.93,  0.32,  17312.9800,  
7.85,  0.25,  17313.1400,  
4.77,  0.19,  17313.2800,  
2.47,  0.14,  17313.4400,  
0.55,  0.10,  17313.5800,  
3.61,  0.16,  17313.7500,  
6.67,  0.22,  17313.8900,  
9.75,  0.29,  17314.0600,  
12.82,  0.35,  17314.2000,  
15.88,  0.42,  17314.3600,  
18.17,  0.47,  17314.5000,  
17.07,  0.45,  17314.6700,  
14.00,  0.38,  17314.8100,  
10.93,  0.32,  17314.9700,  
7.84,  0.25,  17315.1100,  
4.78,  0.19,  17315.2800,  
2.48,  0.14,  17315.4200,  
1.32,  0.12,  17315.5900,  
3.61,  0.16,  17315.7300,  
6.68,  0.22,  17315.9100,  
9.75,  0.29,  17316.0500,  
12.81,  0.35,  17316.2000,  
15.88,  0.42,  17316.3400,  
18.18,  0.47,  17316.5000,  
17.06,  0.45,  17316.6400,  
13.99,  0.38,  17316.8100,  
10.92,  0.32,  17316.9500,  
7.85,  0.25,  17317.1100,  
5.55,  0.20,  17317.2500,  
2.48,  0.14,  17317.4100,  
0.55,  0.10,  17317.5500,  
2.85,  0.15,  17317.7000,  
5.91,  0.21,  17317.8400,  
8.97,  0.27,  17318.0200,  
12.04,  0.34,  17318.1600,  
15.11,  0.41,  17318.3100,  
17.41,  0.46,  17318.4500,  
17.83,  0.47,  17318.6100,  
14.77,  0.40,  17318.7500,  
11.69,  0.33,  17318.9100,  
9.39,  0.28,  17319.0500,  
5.55,  0.20,  17319.2200,  
3.24,  0.16,  17319.3600,  
0.21,  0.10,  17319.5300,  
2.83,  0.15,  17319.6700,  
5.90,  0.21,  17319.8400,  
8.99,  0.27,  17319.9800,  
12.04,  0.34,  17320.1400,  
14.34,  0.39,  17320.2800,  
17.42,  0.46,  17320.4400,  
17.84,  0.47,  17320.5800,  
14.76,  0.40,  17320.7500,  
11.70,  0.33,  17320.8900,  
8.62,  0.27,  17321.0600,  
6.32,  0.22,  17321.2000,  
2.48,  0.14,  17321.3800,  
0.22,  0.10,  17321.5200,  
2.84,  0.15,  17321.6900,  
5.92,  0.21,  17321.8300,  
8.97,  0.27,  17322.0000,  
12.05,  0.34,  17322.1400,  
15.11,  0.41,  17322.3000,  
17.41,  0.46,  17322.4400,  
17.84,  0.47,  17322.5900,  
14.76,  0.40,  17322.7300,  
11.70,  0.33,  17322.8900,  
9.39,  0.28,  17323.0300,  
6.31,  0.22,  17323.1900,  
3.24,  0.16,  17323.3300,  
0.22,  0.10,  17323.5000,  
2.85,  0.15,  17323.6400,  
5.90,  0.21,  17323.8100,  
8.22,  0.26,  17323.9500,  
12.04,  0.34,  17324.1300,  
14.34,  0.39,  17324.2700,  
17.41,  0.46,  17324.4400,  
17.83,  0.47,  17324.5800,  
14.76,  0.40,  17324.7500,  
10.92,  0.32,  17324.9200,  
8.62,  0.27,  17325.0600,  
5.54,  0.20,  17325.2000,  
2.48,  0.14,  17325.3600,  
0.22,  0.10,  17325.5000,  
2.84,  0.15,  17325.6600,  
5.91,  0.21,  17325.8000,  
8.98,  0.27,  17325.9700,  
12.04,  0.34,  17326.1100,  
14.35,  0.39,  17326.2700,  
17.41,  0.46,  17326.4100,  
17.83,  0.47,  17326.5600,  
15.53,  0.40,  17326.7000,  
12.46,  0.35,  17326.8600,  
9.39,  0.28,  17327.0000,  
6.32,  0.22,  17327.1700,  
3.24,  0.16,  17327.3100,  
0.21,  0.10,  17327.4700,  
2.07,  0.13,  17327.6100,  
5.16,  0.19,  17327.7700,  
8.21,  0.25,  17327.9100,  
10.50,  0.30,  17328.0600,  
13.58,  0.37,  17328.2000,  
16.64,  0.44,  17328.3800,  
18.61,  0.48,  17328.5200,  
15.54,  0.42,  17328.6900,  
12.45,  0.35,  17328.8300,  
9.38,  0.28,  17329.0000,  
6.31,  0.22,  17329.1700,  
3.24,  0.16,  17329.3100,  
0.94,  0.10,  17329.4500,  
2.08,  0.13,  17329.6100,  
5.14,  0.19,  17329.7500,  
7.45,  0.24,  17329.8900,  
10.51,  0.30,  17330.0300,  
13.58,  0.37,  17330.1900,  
15.87,  0.42,  17330.3300,  
18.60,  0.48,  17330.5000,  
16.30,  0.43,  17330.6400,  
13.22,  0.37,  17330.8100,  
10.16,  0.30,  17330.9500,  
7.09,  0.24,  17331.1100,  
4.02,  0.17,  17331.2500,  
0.94,  0.11,  17331.4200,  
1.32,  0.12,  17331.5600,  
4.38,  0.18,  17331.7200,  
7.44,  0.24,  17331.8600,  
10.51,  0.30,  17332.0200,  
12.82,  0.35,  17332.1600,  
15.88,  0.42,  17332.3100,  
18.90,  0.49,  17332.4500,  
16.30,  0.43,  17332.6100,  
14.00,  0.38,  17332.7500,  
10.93,  0.32,  17332.9100,  
7.86,  0.25,  17333.0500,  
4.77,  0.19,  17333.2200,  
1.71,  0.13,  17333.3600,  
0.54,  0.10,  17333.5200,  
3.61,  0.16,  17333.6600,  
6.67,  0.22,  17333.8100,  
8.96,  0.27,  17333.9500,  
12.04,  0.34,  17334.1100,  
15.12,  0.41,  17334.2500,  
18.17,  0.47,  17334.4200,  
17.06,  0.45,  17334.5600,  
14.76,  0.40,  17334.7200,  
11.68,  0.33,  17334.8600,  
8.62,  0.27,  17335.0200,  
5.55,  0.20,  17335.1600,  
3.24,  0.15,  17335.3100,  
0.22,  0.10,  17335.4500,  
2.85,  0.15,  17335.6300,  
5.90,  0.21,  17335.7700,  
8.98,  0.27,  17335.9400,  
12.04,  0.34,  17336.0800,  
15.11,  0.41,  17336.2500,  
18.17,  0.47,  17336.3900,  
17.07,  0.45,  17336.5600,  
14.77,  0.40,  17336.7000,  
10.93,  0.32,  17336.8800,  
8.62,  0.27,  17337.0200,  
5.55,  0.20,  17337.1700,  
2.48,  0.14,  17337.3100,  
0.22,  0.10,  17337.4700,  
2.84,  0.15,  17337.6100,  
5.91,  0.21,  17337.7700,  
8.98,  0.27,  17337.9100,  
11.28,  0.32,  17338.0600,  
14.34,  0.39,  17338.2000,  
17.41,  0.46,  17338.3600,  
17.83,  0.47,  17338.5000,  
14.76,  0.40,  17338.6700,  
12.46,  0.35,  17338.8100,  
9.38,  0.29,  17338.9700,  
6.31,  0.22,  17339.1100,  
3.24,  0.16,  17339.2700,  
0.95,  0.11,  17339.4100,  
2.07,  0.13,  17339.5600,  
5.14,  0.19,  17339.7000,  
8.21,  0.26,  17339.8800,  
11.28,  0.32,  17340.0200,  
14.35,  0.39,  17340.1900,  
16.64,  0.44,  17340.3300,  
17.84,  0.47,  17340.5000,  
15.54,  0.42,  17340.6400,  
12.47,  0.35,  17340.8100,  
9.39,  0.28,  17340.9500,  
6.31,  0.22,  17341.1100,  
3.24,  0.16,  17341.2500,  
0.21,  0.10,  17341.4200,  
2.07,  0.13,  17341.5600,  
5.14,  0.19,  17341.7200,  
8.21,  0.26,  17341.8600,  
11.28,  0.32,  17342.0200,  
13.58,  0.37,  17342.1600,  
16.64,  0.44,  17342.3100,  
18.60,  0.48,  17342.4500,  
16.30,  0.42,  17342.6100,  
13.23,  0.37,  17342.7500,  
10.15,  0.30,  17342.9200,  
7.09,  0.24,  17343.0600,  
4.01,  0.17,  17343.2200,  
1.71,  0.13,  17343.3600,  
1.31,  0.12,  17343.5200,  
4.37,  0.18,  17343.6600,  
7.44,  0.24,  17343.8100,  
9.74,  0.29,  17343.9500,  
13.57,  0.37,  17344.1300,  
15.88,  0.42,  17344.2700,  
18.89,  0.49,  17344.4400,  
16.30,  0.43,  17344.5800,  
13.23,  0.37,  17344.7500,  
10.16,  0.30,  17344.8900,  
7.08,  0.23,  17345.0500,  
4.78,  0.19,  17345.1900,  
1.71,  0.13,  17345.3400,  
1.31,  0.12,  17345.4800,  
4.39,  0.18,  17345.6400,  
6.67,  0.22,  17345.7800,  
9.75,  0.29,  17345.9400,  
12.81,  0.35,  17346.0800,  
15.11,  0.41,  17346.2300,  
18.17,  0.47,  17346.3800,  
17.06,  0.45,  17346.5500,  
13.98,  0.38,  17346.6900,  
10.93,  0.32,  17346.8400,  
8.62,  0.27,  17346.9800,  
5.54,  0.20,  17347.1400,  
2.48,  0.14,  17347.2800,  
0.55,  0.10,  17347.4400,  
2.84,  0.15,  17347.5800,  
5.91,  0.22,  17347.7500,  
8.97,  0.27,  17347.8900,  
12.04,  0.34,  17348.0600,  
15.12,  0.41,  17348.2000,  
18.18,  0.47,  17348.3800,  
17.07,  0.45,  17348.5200,  
14.00,  0.38,  17348.6900,  
10.93,  0.32,  17348.8300,  
8.61,  0.27,  17348.9800,  
5.55,  0.20,  17349.1300,  
2.48,  0.14,  17349.3000,  
0.55,  0.10,  17349.4400,  
3.61,  0.16,  17349.5900,  
5.91,  0.21,  17349.7300,  
8.98,  0.27,  17349.8900,  
12.04,  0.34,  17350.0300,  
15.12,  0.41,  17350.1900,  
17.41,  0.46,  17350.3300,  
17.83,  0.47,  17350.4800,  
14.76,  0.40,  17350.6300,  
11.69,  0.33,  17350.8000,  
8.62,  0.27,  17350.9400,  
6.31,  0.22,  17351.0900,  
3.24,  0.16,  17351.2300,  
0.22,  0.10,  17351.3900,  
2.84,  0.15,  17351.5300,  
5.15,  0.19,  17351.6900,  
8.21,  0.26,  17351.8300,  
11.28,  0.32,  17352.0000,  
14.34,  0.39,  17352.1400,  
17.41,  0.46,  17352.3100,  
17.83,  0.47,  17352.4500,  
14.76,  0.40,  17352.6300,  
11.68,  0.33,  17352.7700,  
9.39,  0.28,  17352.9200,  
6.32,  0.22,  17353.0600,  
3.25,  0.16,  17353.2200,  
0.94,  0.11,  17353.3600,  
2.84,  0.15,  17353.5300,  
5.15,  0.19,  17353.6700,  
8.21,  0.26,  17353.8300,  
11.28,  0.32,  17353.9700,  
13.58,  0.37,  17354.1300,  
16.65,  0.44,  17354.2700,  
18.60,  0.48,  17354.4400,  
15.53,  0.42,  17354.5800,  
12.46,  0.35,  17354.7300,  
10.15,  0.30,  17354.8800,  
7.09,  0.24,  17355.0300,  
4.01,  0.17,  17355.1700,  
0.94,  0.11,  17355.3300,  
1.31,  0.12,  17355.4700,  
4.37,  0.19,  17355.6400,  
7.43,  0.24,  17355.7800,  
10.51,  0.30,  17355.9400,  
13.58,  0.37,  17356.0800,  
16.64,  0.44,  17356.2500,  
18.90,  0.49,  17356.3900,  
15.53,  0.42,  17356.5600,  
13.23,  0.37,  17356.7000,  
10.15,  0.30,  17356.8600,  
7.08,  0.24,  17357.0000,  
4.01,  0.17,  17357.1700,  
0.95,  0.11,  17357.3100,  
1.30,  0.12,  17357.4700,  
4.38,  0.18,  17357.6100,  
7.44,  0.24,  17357.7700,  
10.51,  0.30,  17357.9100,  
12.81,  0.36,  17358.0600,  
15.88,  0.42,  17358.2000,  
18.90,  0.49,  17358.3600,  
17.07,  0.45,  17358.5000,  
13.23,  0.37,  17358.6700,  
10.92,  0.32,  17358.8100,  
7.85,  0.25,  17358.9700,  
4.78,  0.19,  17359.1100,  
2.48,  0.14,  17359.2700,  
0.55,  0.10,  17359.4100,  
3.60,  0.16,  17359.5600,  
6.67,  0.22,  17359.7000,  
9.74,  0.29,  17359.8800,  
12.04,  0.34,  17360.0200,  
15.88,  0.42,  17360.1900,  
18.17,  0.47,  17360.3300,  
17.06,  0.45,  17360.5000,  
14.00,  0.38,  17360.6400,  
10.92,  0.32,  17360.8000,  
7.85,  0.25,  17360.9400,  
5.55,  0.20,  17361.0900,  
2.48,  0.14,  17361.2300,  
0.55,  0.10,  17361.4100,  
3.61,  0.16,  17361.5500,  
6.67,  0.22,  17361.7000,  
8.98,  0.27,  17361.8400,  
12.05,  0.34,  17362.0000,  
15.11,  0.40,  17362.1400,  
18.16,  0.47,  17362.3100,  
17.06,  0.45,  17362.4500,  
13.99,  0.38,  17362.6300,  
11.69,  0.33,  17362.7700,  
7.85,  0.25,  17362.9400,  
5.54,  0.20,  17363.0800,  
2.48,  0.14,  17363.2300,  
0.55,  0.10,  17363.3800,  
3.61,  0.16,  17363.5300,  
5.90,  0.21,  17363.6700,  
8.98,  0.27,  17363.8400,  
12.04,  0.34,  17363.9800,  
15.11,  0.41,  17364.1400,  
17.41,  0.47,  17364.2800,  
17.83,  0.47,  17364.4400,  
14.76,  0.40,  17364.5800,  
11.69,  0.33,  17364.7300,  
9.39,  0.28,  17364.8800,  
5.55,  0.20,  17365.0500,  
3.24,  0.16,  17365.1900,  
0.21,  0.09,  17365.3400,  
2.84,  0.15,  17365.4800,  
5.14,  0.19,  17365.6400,  
8.21,  0.25,  17365.7800,  
11.28,  0.32,  17365.9400,  
14.35,  0.39,  17366.0800,  
17.40,  0.46,  17366.2500,  
18.60,  0.48,  17366.3900,  
14.76,  0.40,  17366.5600,  
12.46,  0.35,  17366.7000,  
9.38,  0.28,  17366.8800,  
6.31,  0.22,  17367.0200,  
3.25,  0.16,  17367.1900,  
0.22,  0.10,  17367.3300,  
2.84,  0.15,  17367.4800,  
5.14,  0.19,  17367.6300,  
8.97,  0.27,  17367.8000,  
11.27,  0.32,  17367.9400,  
14.35,  0.39,  17368.0900,  
17.41,  0.46,  17368.2300,  
17.84,  0.47,  17368.4100,  
14.76,  0.40,  17368.5500,  
12.46,  0.35,  17368.7000,  
9.38,  0.28,  17368.8400,  
6.32,  0.22,  17369.0000,  
4.01,  0.17,  17369.1400,  
0.22,  0.10,  17369.3100,  
2.07,  0.13,  17369.4500,  
5.14,  0.19,  17369.6300,  
8.21,  0.25,  17369.7700,  
11.29,  0.32,  17369.9400,  
14.34,  0.39,  17370.0800,  
17.41,  0.46,  17370.2500,  
17.84,  0.47,  17370.3900,  
14.76,  0.40,  17370.5600,  
11.69,  0.33,  17370.7000,  
9.40,  0.28,  17370.8600,  
6.32,  0.22,  17371.0000,  
3.24,  0.16,  17371.1700,  
0.22,  0.10,  17371.3100,  
2.84,  0.15,  17371.4700,  
5.15,  0.19,  17371.6100,  
8.21,  0.25,  17371.7700,  
11.27,  0.32,  17371.9100,  
14.34,  0.39,  17372.0600,  
16.64,  0.44,  17372.2000,  
18.60,  0.48,  17372.3800,  
15.52,  0.42,  17372.5200,  
12.46,  0.35,  17372.6900,  
9.38,  0.28,  17372.8300,  
6.31,  0.22,  17373.0000,  
3.25,  0.16,  17373.1400,  
0.22,  0.10,  17373.3100,  
2.84,  0.15,  17373.4500,  
5.91,  0.21,  17373.6300,  
8.96,  0.27,  17373.8000,  
12.04,  0.34,  17373.9400,  
14.34,  0.39,  17374.0800,  
17.41,  0.46,  17374.2300,  
17.83,  0.47,  17374.3800,  
15.53,  0.42,  17374.5200,  
12.46,  0.35,  17374.6600,  
9.39,  0.28,  17374.8100,  
7.08,  0.24,  17374.9500,  
4.02,  0.17,  17375.1100,  
0.94,  0.11,  17375.2500,  
2.08,  0.13,  17375.4200,  
5.16,  0.19,  17375.5600,  
7.45,  0.24,  17375.7200,  
10.52,  0.30,  17375.8600,  
13.57,  0.37,  17376.0200,  
15.88,  0.42,  17376.1600,  
18.90,  0.49,  17376.3100,  
16.30,  0.43,  17376.4500,  
13.23,  0.37,  17376.6300,  
10.16,  0.30,  17376.7700,  
7.08,  0.23,  17376.9400,  
4.01,  0.17,  17377.0800,  
0.94,  0.11,  17377.2500,  
1.31,  0.12,  17377.3900,  
5.14,  0.19,  17377.5600,  
7.44,  0.24,  17377.7000,  
10.51,  0.30,  17377.8600,  
13.58,  0.37,  17378.0000,  
16.65,  0.44,  17378.1600,  
18.90,  0.49,  17378.3000,  
16.30,  0.43,  17378.4700,  
13.22,  0.37,  17378.6100,  
10.15,  0.30,  17378.7700,  
7.84,  0.24,  17378.9100,  
4.78,  0.19,  17379.0600,  
1.70,  0.12,  17379.2000,  
1.31,  0.12,  17379.3600,  
3.61,  0.16,  17379.5000,  
7.44,  0.24,  17379.6700,  
9.75,  0.29,  17379.8100,  
12.81,  0.35,  17379.9700,  
15.88,  0.42,  17380.1100,  
18.17,  0.47,  17380.2700,  
17.07,  0.45,  17380.4100,  
13.99,  0.38,  17380.5600,  
10.92,  0.32,  17380.7000,  
7.85,  0.25,  17380.8800,  
5.55,  0.20,  17381.0200,  
1.71,  0.13,  17381.1900,  
0.55,  0.10,  17381.3300,  
3.61,  0.16,  17381.5000,  
6.67,  0.22,  17381.6400,  
9.74,  0.29,  17381.8000,  
12.81,  0.36,  17381.9400,  
15.11,  0.41,  17382.0900,  
18.17,  0.47,  17382.2300,  
17.07,  0.45,  17382.3900,  
14.76,  0.40,  17382.5300,  
11.69,  0.33,  17382.6900,  
8.62,  0.27,  17382.8300,  
5.55,  0.20,  17383.0000,  
2.48,  0.14,  17383.1400,  
0.55,  0.10,  17383.3100,  
3.62,  0.16,  17383.4500,  
5.91,  0.21,  17383.6100,  
8.98,  0.27,  17383.7500,  
12.05,  0.34,  17383.9100,  
14.35,  0.41,  17384.0500,  
17.40,  0.46,  17384.2000,  
17.84,  0.47,  17384.3400,  
14.77,  0.40,  17384.5200,  
11.69,  0.33,  17384.6600,  
8.62,  0.27,  17384.8100,  
6.31,  0.22,  17384.9500,  
3.24,  0.16,  17385.1100,  
0.22,  0.10,  17385.2500,  
2.08,  0.13,  17385.4100,  
5.14,  0.19,  17385.5500,  
8.20,  0.26,  17385.7200,  
11.28,  0.32,  17385.8600,  
14.34,  0.39,  17386.0200,  
16.65,  0.44,  17386.1600,  
18.60,  0.48,  17386.3100,  
15.53,  0.42,  17386.4500,  
12.46,  0.35,  17386.6100,  
10.16,  0.30,  17386.7500,  
7.09,  0.24,  17386.9100,  
4.02,  0.17,  17387.0500,  
0.95,  0.11,  17387.2200,  
2.08,  0.13,  17387.3600,  
4.38,  0.18,  17387.5200,  
7.45,  0.24,  17387.6600,  
