WORKSHOP 3 EXPORTED DATA: [C:\Workshop 96\Data Manager\Sharan Chandran\Ti6242\Ti6242-3-Old-FS\Day 2 - 11351.W02 - 2]
*************************************************************************************************
Source of data: ToolKit
WS3 File Version: 1.04
Number of bytes in subfile: 1781181
Total number of data points: 148400
Test date: 08/12/2017
Test time: 17:04:18
Player Step: 1
Step Capture No: 1
Actuator: 2
*************************************************************************************************
Actuator: 1  Channel:0,  Actuator: 1  Channel:1,  Actuator: 1  Channel:2,  
Load Current (kN),  Stroke Current (mm),  TIME (S),  
18.03,  0.53,  16587.2800,  
18.08,  0.54,  16587.4200,  
14.98,  0.47,  16587.5600,  
11.90,  0.40,  16587.7300,  
8.80,  0.34,  16587.8800,  
6.47,  0.29,  16588.0300,  
3.39,  0.23,  16588.1700,  
0.30,  0.16,  16588.3300,  
2.64,  0.21,  16588.4700,  
5.71,  0.27,  16588.6400,  
8.02,  0.32,  16588.7800,  
11.10,  0.38,  16588.9400,  
14.19,  0.45,  16589.0800,  
17.29,  0.52,  16589.2300,  
18.84,  0.55,  16589.3800,  
15.76,  0.49,  16589.5500,  
12.67,  0.42,  16589.6900,  
9.58,  0.35,  16589.8600,  
6.49,  0.29,  16590.0000,  
3.37,  0.22,  16590.1700,  
0.31,  0.16,  16590.3100,  
2.63,  0.21,  16590.4800,  
5.72,  0.27,  16590.6300,  
8.77,  0.33,  16590.8000,  
11.86,  0.40,  16590.9400,  
14.18,  0.45,  16591.0900,  
17.26,  0.52,  16591.2300,  
18.08,  0.54,  16591.4100,  
14.98,  0.47,  16591.5500,  
11.89,  0.40,  16591.7000,  
9.58,  0.35,  16591.8400,  
6.47,  0.29,  16592.0000,  
3.38,  0.22,  16592.1400,  
1.08,  0.18,  16592.3000,  
1.85,  0.19,  16592.4400,  
4.93,  0.25,  16592.5900,  
8.02,  0.32,  16592.7300,  
11.10,  0.38,  16592.9100,  
13.41,  0.43,  16593.0500,  
16.51,  0.50,  16593.2000,  
18.85,  0.55,  16593.3400,  
15.78,  0.49,  16593.5000,  
13.43,  0.44,  16593.6400,  
10.35,  0.37,  16593.8000,  
7.24,  0.30,  16593.9400,  
4.14,  0.24,  16594.1100,  
1.07,  0.18,  16594.2500,  
1.86,  0.19,  16594.4200,  
4.94,  0.25,  16594.5600,  
8.02,  0.32,  16594.7300,  
10.32,  0.37,  16594.8800,  
13.41,  0.43,  16595.0300,  
16.50,  0.50,  16595.1700,  
18.86,  0.55,  16595.3300,  
16.53,  0.50,  16595.4700,  
13.46,  0.44,  16595.6400,  
10.36,  0.37,  16595.7800,  
7.24,  0.30,  16595.9500,  
4.16,  0.24,  16596.0900,  
1.07,  0.18,  16596.2500,  
1.10,  0.18,  16596.3900,  
4.16,  0.24,  16596.5500,  
7.26,  0.30,  16596.6900,  
10.33,  0.37,  16596.8600,  
13.42,  0.43,  16597.0000,  
16.50,  0.50,  16597.1700,  
18.85,  0.55,  16597.3100,  
15.75,  0.48,  16597.4800,  
13.44,  0.44,  16597.6300,  
9.55,  0.35,  16597.8000,  
6.47,  0.29,  16597.9700,  
3.38,  0.22,  16598.1100,  
1.07,  0.18,  16598.2500,  
1.86,  0.19,  16598.4100,  
4.18,  0.24,  16598.5500,  
7.25,  0.30,  16598.7000,  
10.34,  0.37,  16598.8400,  
13.41,  0.43,  16599.0000,  
15.73,  0.48,  16599.1400,  
18.80,  0.55,  16599.3000,  
16.53,  0.50,  16599.4400,  
13.44,  0.44,  16599.5900,  
11.13,  0.39,  16599.7300,  
8.03,  0.32,  16599.9100,  
4.93,  0.26,  16600.0500,  
1.85,  0.19,  16600.2000,  
1.09,  0.18,  16600.3400,  
3.40,  0.22,  16600.5000,  
6.47,  0.28,  16600.6400,  
9.56,  0.35,  16600.8100,  
12.64,  0.41,  16600.9500,  
15.74,  0.48,  16601.1300,  
18.81,  0.55,  16601.2700,  
16.54,  0.50,  16601.4400,  
13.44,  0.44,  16601.5800,  
11.13,  0.39,  16601.7300,  
8.03,  0.32,  16601.8800,  
4.91,  0.25,  16602.0300,  
2.61,  0.21,  16602.1700,  
0.32,  0.16,  16602.3300,  
3.40,  0.22,  16602.4700,  
6.49,  0.28,  16602.6400,  
9.55,  0.35,  16602.7800,  
12.65,  0.42,  16602.9400,  
14.96,  0.47,  16603.0800,  
18.03,  0.53,  16603.2300,  
17.30,  0.52,  16603.3800,  
14.20,  0.45,  16603.5500,  
11.89,  0.40,  16603.6900,  
8.03,  0.32,  16603.8600,  
5.71,  0.27,  16604.0000,  
2.61,  0.21,  16604.1700,  
0.32,  0.16,  16604.3100,  
3.40,  0.22,  16604.4800,  
6.47,  0.28,  16604.6300,  
9.56,  0.35,  16604.8000,  
12.64,  0.41,  16604.9400,  
15.73,  0.48,  16605.0900,  
18.04,  0.53,  16605.2300,  
17.31,  0.52,  16605.4100,  
14.21,  0.45,  16605.5500,  
11.11,  0.39,  16605.7000,  
8.02,  0.32,  16605.8400,  
5.69,  0.27,  16606.0000,  
2.61,  0.21,  16606.1400,  
0.31,  0.16,  16606.3000,  
2.63,  0.22,  16606.4400,  
5.71,  0.27,  16606.5900,  
8.78,  0.33,  16606.7300,  
11.88,  0.40,  16606.8900,  
14.18,  0.45,  16607.0300,  
18.05,  0.53,  16607.2000,  
18.08,  0.54,  16607.3400,  
14.98,  0.47,  16607.5000,  
11.90,  0.40,  16607.6400,  
9.57,  0.35,  16607.8000,  
6.49,  0.29,  16607.9400,  
3.38,  0.22,  16608.1100,  
0.31,  0.16,  16608.2500,  
2.63,  0.21,  16608.4200,  
5.70,  0.27,  16608.5600,  
8.78,  0.33,  16608.7300,  
11.87,  0.40,  16608.8800,  
14.18,  0.45,  16609.0300,  
17.26,  0.52,  16609.1700,  
18.07,  0.54,  16609.3300,  
14.99,  0.47,  16609.4700,  
11.91,  0.40,  16609.6400,  
9.58,  0.35,  16609.7800,  
6.47,  0.29,  16609.9400,  
3.39,  0.22,  16610.0800,  
0.31,  0.16,  16610.2300,  
1.86,  0.19,  16610.3800,  
4.94,  0.25,  16610.5500,  
8.01,  0.32,  16610.6900,  
11.11,  0.38,  16610.8600,  
14.19,  0.45,  16611.0000,  
17.27,  0.52,  16611.1700,  
18.07,  0.54,  16611.3100,  
14.99,  0.47,  16611.4800,  
11.90,  0.40,  16611.6300,  
8.79,  0.34,  16611.8000,  
5.70,  0.27,  16611.9400,  
3.38,  0.23,  16612.0900,  
0.31,  0.16,  16612.2300,  
2.63,  0.21,  16612.3900,  
4.93,  0.25,  16612.5300,  
8.79,  0.33,  16612.7000,  
11.10,  0.38,  16612.8400,  
14.18,  0.45,  16613.0000,  
17.27,  0.52,  16613.1400,  
18.83,  0.55,  16613.3000,  
15.76,  0.49,  16613.4400,  
12.67,  0.42,  16613.5900,  
9.57,  0.35,  16613.7300,  
6.48,  0.29,  16613.9100,  
4.15,  0.24,  16614.0500,  
1.06,  0.18,  16614.2000,  
1.86,  0.19,  16614.3400,  
4.94,  0.25,  16614.5000,  
7.24,  0.30,  16614.6400,  
10.33,  0.36,  16614.8000,  
13.42,  0.43,  16614.9400,  
16.50,  0.50,  16615.1100,  
18.85,  0.55,  16615.2500,  
15.77,  0.49,  16615.4200,  
13.44,  0.44,  16615.5600,  
9.56,  0.35,  16615.7300,  
7.25,  0.30,  16615.8800,  
4.16,  0.24,  16616.0300,  
1.07,  0.18,  16616.1700,  
1.85,  0.19,  16616.3300,  
4.17,  0.24,  16616.4700,  
7.25,  0.30,  16616.6300,  
10.33,  0.37,  16616.7700,  
12.65,  0.41,  16616.9200,  
15.75,  0.48,  16617.0600,  
18.79,  0.55,  16617.2200,  
16.53,  0.50,  16617.3600,  
13.44,  0.44,  16617.5300,  
11.13,  0.39,  16617.6700,  
8.03,  0.32,  16617.8300,  
4.93,  0.26,  16617.9700,  
1.84,  0.19,  16618.1300,  
0.32,  0.16,  16618.2700,  
3.40,  0.22,  16618.4200,  
6.48,  0.28,  16618.5600,  
9.55,  0.35,  16618.7200,  
11.88,  0.40,  16618.8600,  
14.96,  0.47,  16619.0200,  
18.04,  0.53,  16619.1600,  
18.07,  0.54,  16619.3100,  
14.98,  0.47,  16619.4500,  
11.89,  0.40,  16619.6300,  
8.79,  0.34,  16619.7700,  
5.68,  0.27,  16619.9400,  
2.61,  0.21,  16620.0800,  
0.31,  0.16,  16620.2500,  
3.40,  0.22,  16620.3900,  
5.72,  0.27,  16620.5500,  
8.78,  0.33,  16620.6900,  
11.87,  0.40,  16620.8400,  
14.96,  0.47,  16620.9800,  
18.04,  0.53,  16621.1600,  
18.09,  0.54,  16621.3000,  
14.99,  0.47,  16621.4500,  
11.89,  0.40,  16621.5900,  
8.80,  0.34,  16621.7500,  
6.47,  0.29,  16621.8900,  
3.38,  0.22,  16622.0500,  
0.31,  0.16,  16622.1900,  
2.63,  0.21,  16622.3600,  
5.71,  0.27,  16622.5000,  
8.80,  0.33,  16622.6700,  
11.10,  0.38,  16622.8100,  
14.96,  0.47,  16622.9800,  
17.27,  0.52,  16623.1300,  
18.07,  0.54,  16623.3000,  
15.00,  0.47,  16623.4400,  
11.90,  0.40,  16623.6100,  
8.80,  0.34,  16623.7500,  
5.71,  0.27,  16623.9100,  
3.40,  0.23,  16624.0500,  
0.31,  0.16,  16624.2000,  
2.62,  0.21,  16624.3400,  
5.70,  0.27,  16624.5200,  
8.79,  0.33,  16624.6600,  
11.11,  0.38,  16624.8100,  
14.20,  0.45,  16624.9500,  
17.28,  0.52,  16625.1100,  
18.08,  0.54,  16625.2500,  
14.99,  0.47,  16625.4200,  
12.68,  0.42,  16625.5600,  
9.56,  0.35,  16625.7200,  
6.47,  0.29,  16625.8600,  
3.38,  0.22,  16626.0200,  
1.08,  0.18,  16626.1600,  
1.86,  0.19,  16626.3100,  
4.93,  0.25,  16626.4500,  
8.01,  0.32,  16626.6300,  
11.11,  0.38,  16626.7700,  
13.43,  0.43,  16626.9200,  
16.50,  0.50,  16627.0600,  
18.86,  0.55,  16627.2200,  
15.77,  0.49,  16627.3600,  
13.44,  0.44,  16627.5200,  
10.36,  0.37,  16627.6600,  
7.25,  0.30,  16627.8300,  
4.16,  0.24,  16627.9700,  
1.06,  0.18,  16628.1300,  
1.11,  0.18,  16628.2700,  
4.16,  0.24,  16628.4200,  
7.24,  0.30,  16628.5600,  
9.54,  0.35,  16628.7200,  
12.65,  0.42,  16628.8600,  
15.73,  0.48,  16629.0300,  
18.80,  0.55,  16629.1700,  
16.54,  0.50,  16629.3300,  
14.22,  0.45,  16629.4700,  
11.13,  0.39,  16629.6300,  
8.03,  0.32,  16629.7700,  
4.93,  0.26,  16629.9200,  
2.61,  0.21,  16630.0600,  
0.31,  0.16,  16630.2200,  
3.39,  0.22,  16630.3600,  
6.47,  0.28,  16630.5300,  
9.55,  0.35,  16630.6700,  
11.87,  0.40,  16630.8300,  
14.96,  0.47,  16630.9700,  
18.04,  0.53,  16631.1300,  
17.29,  0.52,  16631.2700,  
14.99,  0.47,  16631.4200,  
11.88,  0.40,  16631.5600,  
8.80,  0.34,  16631.7300,  
5.71,  0.27,  16631.8800,  
2.61,  0.21,  16632.0500,  
0.32,  0.16,  16632.1900,  
3.39,  0.22,  16632.3600,  
6.48,  0.28,  16632.5000,  
8.80,  0.33,  16632.6600,  
11.87,  0.40,  16632.8000,  
14.96,  0.47,  16632.9500,  
17.27,  0.52,  16633.0900,  
18.08,  0.54,  16633.2500,  
14.99,  0.47,  16633.3900,  
11.90,  0.40,  16633.5500,  
9.58,  0.35,  16633.6900,  
6.47,  0.29,  16633.8400,  
3.36,  0.22,  16633.9800,  
0.30,  0.16,  16634.1400,  
1.85,  0.19,  16634.2800,  
4.94,  0.25,  16634.4400,  
8.02,  0.32,  16634.5800,  
10.33,  0.37,  16634.7300,  
13.43,  0.43,  16634.8800,  
16.50,  0.50,  16635.0500,  
18.86,  0.55,  16635.1900,  
15.77,  0.49,  16635.3600,  
12.68,  0.42,  16635.5000,  
9.58,  0.35,  16635.6700,  
6.48,  0.29,  16635.8100,  
3.38,  0.22,  16635.9800,  
0.30,  0.16,  16636.1600,  
2.63,  0.21,  16636.3000,  
4.95,  0.25,  16636.4400,  
8.02,  0.32,  16636.5900,  
11.10,  0.38,  16636.7300,  
14.18,  0.45,  16636.9100,  
17.27,  0.52,  16637.0500,  
18.86,  0.55,  16637.2000,  
15.76,  0.48,  16637.3400,  
12.67,  0.42,  16637.5000,  
9.59,  0.35,  16637.6400,  
7.26,  0.30,  16637.8000,  
4.15,  0.24,  16637.9400,  
1.06,  0.18,  16638.0900,  
1.09,  0.18,  16638.2300,  
4.17,  0.24,  16638.3900,  
7.24,  0.30,  16638.5300,  
10.33,  0.37,  16638.7000,  
13.43,  0.43,  16638.8400,  
15.73,  0.48,  16639.0000,  
18.80,  0.55,  16639.1400,  
16.53,  0.50,  16639.3000,  
13.44,  0.44,  16639.4400,  
10.36,  0.37,  16639.6100,  
8.02,  0.32,  16639.7500,  
4.15,  0.24,  16639.9200,  
1.85,  0.19,  16640.0600,  
1.09,  0.18,  16640.2300,  
4.94,  0.25,  16640.3900,  
7.26,  0.30,  16640.5500,  
10.33,  0.36,  16640.6900,  
13.42,  0.43,  16640.8300,  
15.72,  0.48,  16640.9700,  
18.80,  0.55,  16641.1400,  
16.54,  0.50,  16641.2800,  
13.42,  0.44,  16641.4400,  
11.13,  0.39,  16641.5800,  
8.03,  0.32,  16641.7300,  
4.92,  0.25,  16641.8800,  
1.83,  0.19,  16642.0500,  
1.09,  0.18,  16642.1900,  
4.16,  0.24,  16642.3600,  
6.48,  0.28,  16642.5000,  
9.56,  0.35,  16642.6600,  
12.65,  0.42,  16642.8000,  
15.73,  0.48,  16642.9500,  
18.04,  0.53,  16643.0900,  
17.30,  0.52,  16643.2500,  
14.21,  0.45,  16643.3900,  
11.13,  0.39,  16643.5500,  
8.79,  0.34,  16643.6900,  
5.72,  0.27,  16643.8600,  
2.61,  0.21,  16644.0000,  
0.32,  0.16,  16644.1700,  
3.40,  0.22,  16644.3100,  
6.49,  0.28,  16644.4700,  
8.79,  0.33,  16644.6100,  
11.86,  0.40,  16644.7700,  
14.96,  0.47,  16644.9100,  
18.04,  0.53,  16645.0800,  
17.30,  0.52,  16645.2200,  
14.99,  0.47,  16645.3800,  
11.88,  0.40,  16645.5200,  
8.80,  0.34,  16645.6700,  
5.70,  0.27,  16645.8100,  
2.62,  0.21,  16645.9800,  
0.32,  0.16,  16646.1300,  
3.40,  0.22,  16646.3000,  
5.70,  0.27,  16646.4400,  
8.79,  0.33,  16646.6100,  
12.63,  0.42,  16646.7800,  
14.95,  0.47,  16646.9200,  
18.04,  0.54,  16647.0600,  
17.31,  0.52,  16647.2300,  
14.22,  0.45,  16647.3800,  
11.13,  0.39,  16647.5300,  
8.80,  0.34,  16647.6700,  
5.70,  0.27,  16647.8300,  
2.62,  0.21,  16647.9700,  
0.33,  0.16,  16648.1400,  
3.40,  0.22,  16648.2800,  
5.70,  0.27,  16648.4400,  
8.79,  0.33,  16648.5800,  
11.88,  0.40,  16648.7300,  
14.19,  0.45,  16648.8800,  
18.04,  0.53,  16649.0500,  
18.07,  0.54,  16649.1900,  
14.98,  0.47,  16649.3600,  
11.89,  0.40,  16649.5000,  
8.80,  0.34,  16649.6700,  
5.71,  0.27,  16649.8100,  
2.60,  0.21,  16649.9800,  
0.31,  0.16,  16650.1300,  
3.40,  0.22,  16650.3000,  
6.49,  0.28,  16650.4400,  
8.79,  0.33,  16650.5900,  
11.89,  0.40,  16650.7300,  
14.96,  0.47,  16650.9100,  
18.04,  0.53,  16651.0500,  
17.31,  0.52,  16651.2000,  
14.99,  0.47,  16651.3400,  
11.90,  0.40,  16651.5000,  
8.80,  0.34,  16651.6400,  
5.70,  0.27,  16651.8000,  
3.39,  0.22,  16651.9400,  
0.32,  0.16,  16652.1100,  
2.63,  0.21,  16652.2500,  
5.71,  0.27,  16652.4200,  
8.79,  0.33,  16652.5600,  
11.87,  0.40,  16652.7300,  
14.96,  0.47,  16652.8800,  
18.04,  0.53,  16653.0500,  
17.29,  0.52,  16653.1900,  
14.98,  0.47,  16653.3400,  
11.90,  0.40,  16653.4800,  
8.82,  0.34,  16653.6600,  
5.71,  0.27,  16653.8000,  
2.62,  0.21,  16653.9500,  
0.30,  0.16,  16654.0900,  
3.41,  0.22,  16654.2700,  
5.71,  0.27,  16654.4100,  
8.79,  0.33,  16654.5600,  
11.86,  0.40,  16654.7000,  
14.18,  0.45,  16654.8600,  
17.27,  0.52,  16655.0000,  
18.08,  0.54,  16655.1700,  
15.00,  0.47,  16655.3100,  
11.90,  0.40,  16655.4800,  
8.80,  0.34,  16655.6300,  
5.72,  0.27,  16655.8000,  
2.60,  0.21,  16655.9400,  
0.32,  0.16,  16656.0900,  
2.62,  0.21,  16656.2300,  
5.72,  0.27,  16656.3900,  
8.78,  0.33,  16656.5300,  
11.88,  0.40,  16656.7000,  
14.19,  0.45,  16656.8400,  
17.28,  0.52,  16657.0000,  
18.07,  0.54,  16657.1400,  
14.96,  0.47,  16657.3000,  
12.67,  0.42,  16657.4400,  
9.58,  0.35,  16657.5900,  
6.48,  0.29,  16657.7300,  
3.38,  0.22,  16657.8900,  
1.07,  0.18,  16658.0300,  
1.86,  0.19,  16658.2000,  
4.95,  0.25,  16658.3400,  
8.02,  0.32,  16658.5000,  
10.33,  0.38,  16658.6400,  
13.42,  0.43,  16658.8000,  
16.50,  0.50,  16658.9400,  
18.85,  0.55,  16659.0900,  
16.53,  0.50,  16659.2300,  
12.67,  0.42,  16659.4100,  
10.35,  0.37,  16659.5500,  
7.25,  0.30,  16659.7000,  
4.15,  0.24,  16659.8400,  
1.85,  0.19,  16660.0000,  
1.10,  0.18,  16660.1400,  
4.19,  0.24,  16660.3000,  
7.24,  0.30,  16660.4400,  
9.56,  0.35,  16660.5900,  
12.63,  0.42,  16660.7300,  
15.73,  0.48,  16660.9100,  
18.80,  0.55,  16661.0500,  
16.55,  0.50,  16661.2000,  
14.21,  0.45,  16661.3400,  
11.11,  0.39,  16661.5000,  
8.03,  0.32,  16661.6400,  
4.92,  0.26,  16661.8000,  
2.61,  0.21,  16661.9400,  
0.32,  0.16,  16662.1100,  
3.40,  0.22,  16662.2500,  
6.48,  0.28,  16662.4100,  
9.55,  0.35,  16662.5500,  
11.88,  0.40,  16662.7000,  
14.97,  0.47,  16662.8400,  
18.03,  0.53,  16663.0200,  
17.31,  0.52,  16663.1600,  
14.21,  0.45,  16663.3100,  
11.90,  0.40,  16663.4500,  
8.80,  0.34,  16663.6100,  
5.69,  0.27,  16663.7500,  
3.41,  0.22,  16663.9100,  
0.31,  0.16,  16664.0500,  
2.64,  0.21,  16664.2000,  
5.71,  0.27,  16664.3400,  
8.02,  0.32,  16664.5000,  
11.12,  0.38,  16664.6400,  
14.19,  0.45,  16664.8000,  
17.28,  0.52,  16664.9400,  
18.85,  0.55,  16665.0900,  
15.76,  0.49,  16665.2300,  
12.66,  0.42,  16665.3900,  
10.35,  0.37,  16665.5300,  
7.25,  0.30,  16665.6900,  
4.16,  0.24,  16665.8300,  
1.07,  0.18,  16665.9800,  
1.09,  0.18,  16666.1300,  
4.17,  0.24,  16666.3000,  
7.24,  0.30,  16666.4400,  
10.33,  0.37,  16666.5900,  
13.42,  0.43,  16666.7300,  
15.73,  0.48,  16666.8900,  
18.80,  0.55,  16667.0300,  
16.56,  0.50,  16667.1900,  
13.44,  0.44,  16667.3300,  
10.36,  0.37,  16667.5000,  
8.03,  0.32,  16667.6400,  
4.93,  0.26,  16667.8000,  
1.84,  0.19,  16667.9400,  
1.10,  0.18,  16668.0900,  
3.41,  0.22,  16668.2300,  
6.46,  0.28,  16668.3900,  
9.57,  0.35,  16668.5300,  
12.64,  0.42,  16668.7000,  
15.74,  0.48,  16668.8400,  
18.04,  0.54,  16669.0000,  
17.31,  0.52,  16669.1400,  
14.23,  0.45,  16669.3000,  
11.89,  0.40,  16669.4400,  
8.81,  0.34,  16669.5900,  
5.70,  0.27,  16669.7300,  
2.61,  0.21,  16669.9100,  
0.31,  0.16,  16670.0500,  
2.63,  0.22,  16670.2000,  
5.70,  0.27,  16670.3400,  
8.79,  0.33,  16670.5000,  
11.88,  0.40,  16670.6400,  
14.19,  0.45,  16670.8000,  
17.27,  0.52,  16670.9400,  
18.07,  0.54,  16671.0900,  
15.00,  0.47,  16671.2300,  
11.88,  0.40,  16671.4100,  
9.57,  0.35,  16671.5500,  
6.47,  0.29,  16671.7000,  
3.38,  0.22,  16671.8400,  
0.31,  0.16,  16672.0000,  
1.85,  0.19,  16672.1400,  
4.96,  0.25,  16672.3000,  
8.01,  0.31,  16672.4400,  
11.12,  0.38,  16672.6100,  
14.20,  0.45,  16672.7500,  
16.49,  0.50,  16672.9100,  
18.85,  0.55,  16673.0500,  
15.77,  0.49,  16673.2000,  
13.44,  0.44,  16673.3400,  
9.57,  0.35,  16673.5200,  
7.25,  0.30,  16673.6600,  
4.15,  0.24,  16673.8300,  
1.07,  0.18,  16673.9700,  
1.86,  0.19,  16674.1300,  
4.95,  0.25,  16674.2700,  
7.25,  0.30,  16674.4200,  
10.33,  0.36,  16674.5600,  
13.42,  0.43,  16674.7200,  
15.73,  0.50,  16674.8600,  
18.80,  0.55,  16675.0200,  
16.54,  0.50,  16675.1600,  
13.44,  0.44,  16675.3100,  
11.12,  0.39,  16675.4500,  
8.03,  0.32,  16675.6100,  
4.94,  0.26,  16675.7500,  
1.84,  0.19,  16675.9100,  
0.33,  0.16,  16676.0500,  
3.41,  0.22,  16676.2000,  
6.47,  0.28,  16676.3400,  
9.55,  0.35,  16676.5000,  
11.88,  0.40,  16676.6400,  
14.96,  0.47,  16676.8000,  
18.04,  0.53,  16676.9400,  
18.07,  0.54,  16677.0900,  
14.99,  0.47,  16677.2300,  
11.90,  0.40,  16677.3900,  
8.81,  0.34,  16677.5300,  
5.70,  0.27,  16677.7000,  
3.40,  0.22,  16677.8400,  
0.32,  0.16,  16678.0200,  
2.62,  0.21,  16678.1600,  
5.72,  0.27,  16678.3300,  
9.57,  0.35,  16678.5000,  
12.64,  0.41,  16678.6600,  
14.96,  0.47,  16678.8000,  
18.04,  0.53,  16678.9400,  
18.07,  0.54,  16679.0800,  
14.98,  0.47,  16679.2200,  
12.67,  0.42,  16679.3600,  
8.80,  0.34,  16679.5300,  
6.47,  0.29,  16679.6700,  
3.39,  0.22,  16679.8300,  
0.30,  0.16,  16679.9700,  
1.86,  0.19,  16680.1300,  
4.94,  0.25,  16680.2700,  
8.01,  0.32,  16680.4200,  
11.11,  0.38,  16680.5600,  
14.19,  0.45,  16680.7300,  
16.49,  0.50,  16680.8800,  
18.07,  0.54,  16681.0500,  
15.77,  0.49,  16681.1900,  
12.68,  0.42,  16681.3600,  
9.56,  0.35,  16681.5000,  
6.47,  0.29,  16681.6600,  
3.38,  0.23,  16681.8000,  
1.07,  0.18,  16681.9500,  
1.86,  0.19,  16682.0900,  
4.94,  0.25,  16682.2700,  
8.01,  0.32,  16682.4100,  
11.10,  0.38,  16682.5600,  
13.43,  0.43,  16682.7000,  
16.50,  0.50,  16682.8600,  
18.86,  0.55,  16683.0000,  
15.76,  0.49,  16683.1700,  
12.66,  0.42,  16683.3100,  
9.57,  0.35,  16683.4800,  
7.25,  0.30,  16683.6300,  
3.39,  0.23,  16683.8000,  
1.08,  0.18,  16683.9400,  
1.86,  0.19,  16684.1100,  
4.92,  0.25,  16684.2500,  
8.00,  0.32,  16684.4200,  
11.10,  0.38,  16684.5600,  
14.18,  0.45,  16684.7200,  
16.50,  0.50,  16684.8600,  
18.85,  0.55,  16685.0200,  
15.76,  0.49,  16685.1600,  
12.68,  0.42,  16685.3100,  
10.34,  0.37,  16685.4500,  
7.26,  0.29,  16685.6300,  
4.15,  0.24,  16685.7700,  
1.06,  0.18,  16685.9200,  
1.86,  0.19,  16686.0600,  
4.17,  0.24,  16686.2200,  
7.25,  0.30,  16686.3600,  
10.32,  0.36,  16686.5300,  
13.42,  0.43,  16686.6700,  
16.51,  0.50,  16686.8300,  
18.80,  0.55,  16686.9700,  
16.53,  0.50,  16687.1300,  
13.43,  0.44,  16687.2700,  
10.34,  0.37,  16687.4200,  
8.03,  0.32,  16687.5600,  
4.91,  0.26,  16687.7300,  
1.84,  0.19,  16687.8800,  
1.10,  0.18,  16688.0500,  
4.17,  0.24,  16688.1900,  
7.24,  0.30,  16688.3600,  
10.33,  0.37,  16688.5000,  
13.42,  0.43,  16688.6600,  
15.73,  0.48,  16688.8000,  
18.80,  0.55,  16688.9500,  
16.54,  0.50,  16689.0900,  
14.22,  0.45,  16689.2500,  
11.11,  0.39,  16689.3900,  
8.02,  0.32,  16689.5500,  
4.93,  0.26,  16689.6900,  
1.86,  0.19,  16689.8600,  
0.33,  0.16,  16690.0000,  
4.17,  0.24,  16690.1700,  
6.49,  0.28,  16690.3100,  
9.56,  0.35,  16690.4800,  
12.64,  0.42,  16690.6300,  
15.72,  0.48,  16690.8000,  
18.80,  0.55,  16690.9400,  
16.53,  0.50,  16691.0900,  
14.21,  0.45,  16691.2300,  
11.13,  0.39,  16691.3900,  
8.01,  0.32,  16691.5300,  
4.92,  0.26,  16691.7000,  
1.83,  0.19,  16691.8400,  
1.09,  0.18,  16692.0200,  
4.16,  0.24,  16692.1600,  
7.24,  0.30,  16692.3300,  
9.56,  0.35,  16692.4700,  
12.65,  0.41,  16692.6300,  
15.73,  0.48,  16692.7700,  
18.79,  0.55,  16692.9200,  
17.31,  0.52,  16693.0600,  
14.21,  0.45,  16693.2200,  
11.12,  0.39,  16693.3600,  
8.03,  0.32,  16693.5300,  
4.92,  0.25,  16693.6700,  
2.62,  0.21,  16693.8300,  
0.31,  0.16,  16693.9700,  
3.40,  0.22,  16694.1300,  
5.71,  0.27,  16694.2700,  
8.79,  0.33,  16694.4200,  
11.87,  0.40,  16694.5600,  
14.95,  0.47,  16694.7300,  
18.03,  0.53,  16694.8800,  
17.31,  0.52,  16695.0500,  
14.22,  0.45,  16695.1900,  
11.13,  0.39,  16695.3600,  
8.02,  0.32,  16695.5300,  
4.93,  0.26,  16695.6700,  
2.60,  0.21,  16695.8100,  
0.32,  0.16,  16695.9700,  
3.41,  0.22,  16696.1100,  
5.71,  0.28,  16696.2700,  
8.78,  0.33,  16696.4100,  
11.88,  0.40,  16696.5600,  
14.97,  0.47,  16696.7000,  
17.27,  0.52,  16696.8600,  
18.08,  0.54,  16697.0000,  
14.98,  0.47,  16697.1700,  
11.91,  0.40,  16697.3100,  
8.80,  0.34,  16697.4800,  
5.70,  0.27,  16697.6300,  
2.60,  0.21,  16697.8000,  
0.32,  0.16,  16697.9400,  
2.63,  0.21,  16698.0900,  
5.70,  0.27,  16698.2300,  
8.78,  0.33,  16698.3900,  
11.88,  0.40,  16698.5300,  
14.97,  0.47,  16698.7000,  
17.27,  0.52,  16698.8400,  
17.31,  0.52,  16699.0200,  
14.99,  0.47,  16699.1600,  
11.90,  0.40,  16699.3300,  
8.79,  0.34,  16699.4700,  
5.71,  0.27,  16699.6300,  
3.37,  0.21,  16699.7700,  
0.31,  0.16,  16699.9200,  
2.63,  0.21,  16700.0600,  
5.71,  0.27,  16700.2200,  
8.02,  0.32,  16700.3600,  
11.88,  0.40,  16700.5300,  
14.19,  0.45,  16700.6700,  
17.28,  0.52,  16700.8300,  
18.07,  0.54,  16700.9700,  
15.77,  0.49,  16701.1300,  
12.67,  0.42,  16701.2700,  
9.57,  0.35,  16701.4200,  
6.47,  0.29,  16701.5600,  
3.38,  0.23,  16701.7300,  
1.07,  0.18,  16701.8800,  
2.64,  0.21,  16702.0500,  
4.94,  0.25,  16702.1900,  
8.00,  0.32,  16702.3600,  
11.11,  0.38,  16702.5000,  
14.19,  0.45,  16702.6600,  
